"idem","year","Gini_net","gdp_gro","Trade","Gov_ex","Secondary_ed","employ_rate","Education_exp","Health_exp","Soc_kind","Soc_payable","Social_prot_ex_pen","Unemp_tra","Property_taxes","PIT","ind_tx","Corporate_ta","mrp_all","arp_mid","pi_a","pi_m","sav_gdp","RD_gdp","res_1mill","rd","rd1","Gov_debt","cycle","trend","gi_bb","phat0","invwt","mu","mu0","mu1","mdiff1","iptw","dr1","id","phat","ate"
"Slovakia",2007,1.401400541,1.26710968,2.224457579,1.559906625,1.873320602,1.783188691,0.546563653,0.782887708,0.643452676,1.075546961,0.785329835,-1.017663907,-4.936184658,-1.540683773,0.818026664,0.465234095,-1.373147829,-1.380090371,2.126282839,2.115586578,1.456938369,-0.348489391,3.359526077,4.894622443,-0.507727564,1.478566496,-0.003849342,1.405249883,0,0.567118423429229,2.31010062364369,0.0103206008451611,0.00010651480180514,0,0.000139545108272197,-3.2373762637387,-3.23723671863043,"18",0.55,1
"Slovakia",2008,1.401400541,1.259463661,2.21197688,1.567026366,1.876217841,1.794139356,0.54717803,0.826164398,0.662757832,1.068185862,0.748188027,-1.009329842,-5.111302435,-1.515176031,0.829139097,0.485011215,-1.364704098,-1.37164666,2.078286142,2.067766939,1.425521118,-0.335320425,3.367589414,4.800569827,-0.478006347,1.45484486,-0.002304785,1.403705325,0,0.565118976451986,2.29947950324761,0.0113409584385198,0.000128617338304233,0,0.000167135594888615,-3.22249181986961,-3.22232468427472,"18",0.55,1
"Slovakia",2009,1.40654018,1.24277767,2.135773366,1.644438589,1.876217841,1.779416099,0.624222071,0.85793851,0.707570176,1.149219113,0.851258349,-0.56703722,-5.377190146,-1.553194313,0.819109519,0.392872745,-1.383224456,-1.390166993,2.159199467,2.148416359,1.308232821,-0.324900201,3.391038501,4.436267865,-0.425045106,1.559906625,0.001794725,1.404745455,1,0.532619148219333,1.87751417376418,0.00988735768146998,0,9.77598419213234e-05,-8.57856469109066e-05,2.64079912391882,2.64071333827191,"18",0.532619148219333,1
"Slovakia",2010,1.408239965,1.261688396,2.187867622,1.624282096,1.866877814,1.769192638,0.619862658,0.857942099,0.716003344,1.158362492,0.819543936,-0.649674961,-5.709350336,-1.5804545,0.791593577,0.391288049,-1.379442398,-1.386384946,2.191118326,2.180145945,1.372243789,-0.210320596,3.448612904,4.732337639,-0.288611131,1.614897216,0.002951224,1.405288741,1,0.537232706398262,1.86139076807933,0.0126372642314234,0,0.000159700447254813,-0.000137564490923437,2.62128487009136,2.62114730560044,"18",0.537232706398262,1
"Slovakia",2011,1.403120521,1.251382647,2.233016105,1.610660163,1.860936621,1.773237747,0.615994216,0.833606263,0.681241237,1.1430148,0.806179974,-0.633070176,-6.081715017,-1.551562657,0.824131896,0.382377303,-1.380926542,-1.387869059,2.153365804,2.142594054,1.414126354,-0.178316193,3.452314065,4.882008301,-0.252161628,1.640481437,-0.000679874,1.403800396,0,0.547657830969659,2.21071584403382,0.00672240765854748,4.51907647276978e-05,0,5.47131748598285e-05,-3.10190076686369,-3.10184605368883,"18",0.547657830969659,1
"Slovakia",2012,1.397940009,1.25238215,2.25332317,1.608526034,1.861534411,1.776156158,0.607780604,0.831291601,0.681241237,1.149219113,0.819543936,-0.614073058,-6.021073932,-1.539267804,0.774701829,0.374381698,-1.381413716,-1.388356294,2.137052143,2.126365657,1.418177853,-0.094231095,3.450275074,4.893103699,-0.133636452,1.717670503,-0.003349067,1.401289076,0,0.55255289060065,2.23490101733452,-0.0129015662651906,0.000166450412095104,0,0.000205549783231994,-3.12425754828673,-3.1240519985035,"18",0.55,1
"Slovakia",2013,1.401400541,1.248526002,2.263412271,1.617000341,1.857332496,1.777064155,0.597188007,0.835524866,0.69019608,1.149219113,0.819543936,-0.605645964,-6.218107273,-1.533855534,0.801509643,0.457579147,-1.472586231,-1.479528784,2.269383413,2.25873454,1.42370316,-0.084273116,3.433988598,4.888980416,-0.119979901,1.737987326,0.003223036,1.398177505,1,0.546862855514719,1.82861203666645,-0.0173353628477373,0,0.00030051480506271,-0.000249010184671433,2.56261789746347,2.5623688872788,"18",0.546862855514719,1
"Slovakia",2014,1.392696953,1.251481095,2.255367471,1.62324929,1.848804701,1.785151809,0.614690126,0.847513638,0.698970004,1.149219113,0.792391689,-0.687661077,-6.363903774,-1.525413978,0.820291679,0.519434195,-1.446573169,-1.453515715,2.217213189,2.206622934,1.424313698,-0.055477848,3.433858216,4.890891293,-0.079017859,1.72916479,0.000694865,1.392002088,1,0.551153199535533,1.81437756479091,-0.0136590118272975,0,0.000186568604098252,-0.000151937285471975,2.52687810607586,2.52672616879039,"18",0.55,1
"Slovakia",2015,1.385606274,1.251612138,2.257608642,1.658964843,1.846337112,1.79744067,0.626392442,0.855014074,0.698970004,1.139879086,0.799340549,-0.698970004,NA,-1.51059773,0.838120051,0.566522575,-1.391377204,-1.398319778,2.112298682,2.101811246,1.436651416,0.068820136,3.423279967,4.918060013,0.098870546,1.715059231,0.002529341,1.383076933,1,0.54299637492139,1.84163292092838,-0.0126992606918739,0,0.000161271222120173,-0.00013573116973469,2.5517781296433,2.55164239847357,"18",0.54299637492139,1
"Slovakia",2016,1.371067862,1.244563905,2.266009786,1.619093331,1.844477176,1.81190998,0.591064607,0.875061263,0.716003344,1.1430148,0.792391689,-0.698970004,-6.867851511,-1.481195945,0.82535473,0.540177383,NA,NA,NA,NA,1.414962111,-0.102950519,3.352811637,4.744101431,-0.145671084,1.716207796,-0.001247136,1.372314998,0,0.570755024380613,2.32967199804035,-0.00888625551181343,7.89655370212346e-05,0,0.000104998263387355,-3.19413840551446,-3.19403340725107,"18",0.55,1
"Slovakia",2017,1.359835482,1.246512179,2.274211731,NA,NA,NA,0.591064607,0.857332496,0.698970004,1.133538908,0.77815125,-0.698970004,-7.149436426,-1.471946731,0.84509804,0.537538412,NA,NA,NA,NA,1.400455851,-0.054201634,3.383137136,4.737934197,-0.075906995,1.710240317,-0.002973616,1.362809098,0,NA,NA,-0.00302726301574885,9.16432136652082e-06,0,NA,NA,NA,"18",NA,1
"Slovakia",2018,1.361727836,1.249592126,2.27910796,NA,NA,NA,0.602059991,0.86332286,0.698970004,1.120573931,0.763427994,-0.698970004,-7.254861041,-1.447607381,0.84509804,0.505824917,NA,NA,NA,NA,1.401153527,-0.079605324,3.476535696,4.871160253,-0.111539281,1.693724453,0.005150604,1.356577232,1,NA,NA,-0.000306850252731472,0,9.41570776013676e-08,NA,NA,NA,"18",NA,1
"Slovenia",1991,1.356025857,1.292402211,NA,NA,NA,1.801964428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.451116823,NA,NA,NA,NA,NA,-0.000169698,1.356195556,0,NA,NA,0.00206529788276555,4.26545534455586e-06,0,NA,NA,NA,"19",NA,1
"Slovenia",1992,1.36361198,1.296501025,NA,NA,NA,1.800903245,NA,NA,NA,NA,NA,NA,NA,-1.572697391,NA,NA,NA,NA,NA,NA,1.426292604,NA,NA,NA,NA,NA,0.001260572,1.362351408,1,NA,NA,0.00689535000755259,0,4.75458517266555e-05,NA,NA,NA,"19",NA,1
"Slovenia",1993,1.372912003,1.305701646,NA,NA,NA,1.799839464,NA,NA,NA,NA,NA,NA,NA,-1.512853364,NA,NA,NA,NA,NA,NA,1.355810184,NA,NA,NA,NA,NA,0.005104566,1.367807436,1,NA,NA,0.00791782495572924,0,6.26919520295687e-05,NA,NA,NA,"19",NA,1
"Slovenia",1994,1.369215857,1.309110778,NA,NA,NA,1.79877307,NA,NA,NA,NA,NA,NA,NA,-1.456298676,NA,NA,NA,NA,NA,NA,1.40308451,NA,NA,NA,NA,NA,-0.000699404,1.369915261,0,NA,NA,0.000222586055013352,4.95445518864065e-08,0,NA,NA,NA,"19",NA,1
"Slovenia",1995,1.369215857,1.295796124,1.970641116,1.716837723,NA,1.797704051,NA,NA,0.230448921,1.184691431,0.785329835,NA,-3.368566608,-1.407878041,NA,-0.2915791,NA,NA,NA,NA,1.365943505,NA,NA,NA,NA,1.26245109,-0.001209899,1.370425756,0,0.52938362370605,2.12487293339617,0.00123572704795416,1.5270213370455e-06,0,1.71770497076091e-06,-2.90940971451613,-2.90940799681116,"19",0.52938362370605,1
"Slovenia",1996,1.371067862,1.305669999,1.971404773,1.643452676,1.748962861,1.796632394,NA,NA,0.204119983,1.178976947,0.792391689,NA,-3.559424224,-1.401020322,NA,-0.050122296,NA,NA,NA,NA,1.377658834,0.102546896,3.353609814,4.620130186,0.141274637,1.334453751,0.000580834,1.370487028,1,0.555417334416197,1.80044794794009,0.00751296976726512,0,5.64447147238397e-05,-4.51810560727615e-05,2.46853631862451,2.46849113756844,"19",0.55,1
"Slovenia",1997,1.369215857,1.30553144,1.983743902,1.645422269,1.753583059,1.79594508,NA,NA,0.230448921,1.190331698,0.806179974,NA,-3.617946103,-1.393809637,NA,0.001733713,-1.164847385,-1.353320874,1.886271676,1.623575511,1.398974273,0.095960477,3.306144763,4.625211464,0.134246238,1.344392274,-0.000988605,1.370204462,0,0.556155597952738,2.25304182138477,0.00496806210720058,2.46816411010023e-05,0,3.09271285199652e-05,-3.08490058832419,-3.08486966119567,"19",0.55,1
"Slovenia",1998,1.371067862,1.298745921,1.985763262,1.653212514,1.764922985,1.793704166,NA,NA,0.255272505,1.190331698,0.806179974,NA,-2.838834946,-1.40481895,NA,-0.010550182,-1.167811806,-1.338087978,1.879771348,1.640564156,1.406606366,0.116066199,3.333668819,4.689159782,0.163259454,1.357934847,0.000883841,1.370184022,1,0.552316350986672,1.81055657362592,0.00589397822315041,0,3.47389792949713e-05,-2.81579080285937e-05,2.48239593043134,2.48236777252331,"19",0.55,1
"Slovenia",1999,1.369215857,1.299820132,1.966747464,1.660865478,1.767897616,1.793790385,0.790748666,0.803908628,0.255272505,1.190331698,0.806179974,0.010969786,-2.917749789,-1.449271639,0.668135578,0.056142262,-1.18734729,-1.363184253,1.975624276,1.720788752,1.394259513,0.126501553,3.347773542,4.667665108,0.176375994,1.374748346,-0.000963806,1.370179663,0,0.550736122201951,2.22586334984518,0.00915329973961265,8.3782896123193e-05,0,0.000102706381701308,-3.04768739412316,-3.04758468774146,"19",0.55,1
"Slovenia",2000,1.371067862,1.295620002,2.015691314,1.663700925,1.773786445,1.798305282,0.786648413,0.801542151,0.278753601,1.193124598,0.812913357,-0.064677931,-3.247990083,-1.445991131,0.92729353,0.057285644,-1.163145053,-1.351491671,1.954244971,1.681897431,1.401829766,0.132355762,3.338734721,4.680337714,0.185540247,1.413299764,0.000360801,1.370707062,1,0.548558401934426,1.82295995553731,0.00927801576609211,0,8.60815765558537e-05,-7.08416904149871e-05,2.49940180875016,2.49933096705974,"19",0.548558401934426,1
"Slovenia",2001,1.371067862,1.291436314,2.019277071,1.672097858,1.788168371,1.804820679,0.807352249,0.813164326,0.301029996,1.193124598,0.806179974,-0.078809656,-3.080917949,-1.438178312,0.909706527,0.09131516,-1.161062157,-1.346569434,1.936606956,1.669814413,1.408809897,0.166646171,3.354720835,4.726163913,0.234772775,1.416640507,-0.000383396,1.371451258,0,0.545711192181322,2.20124287191141,0.0136724588600574,0.000186936131279962,0,0.000224555695202751,-3.01805335813432,-3.01782880243912,"19",0.545711192181322,1
"Slovenia",2002,1.372912003,1.291359391,2.014214447,1.660865478,1.790988475,1.802431626,0.805028598,0.808383493,0.322219295,1.193124598,0.792391689,-0.13471071,-3.334824966,-1.438108754,0.923668195,0.186391216,-1.161363687,-1.345697313,1.935259087,1.670167285,1.42219054,0.157982318,3.368448914,4.790576181,0.224680958,1.436162647,0.000503763,1.37240824,1,0.548590510540163,1.82285325900983,-0.00551919672586076,0,3.04615324987522e-05,-2.50653712910319e-05,2.50261711900226,2.50259205363097,"19",0.548590510540163,1
"Slovenia",2003,1.372912003,1.286084934,2.009061755,1.660865478,1.781036939,1.796400858,0.800676342,0.803592829,0.301029996,1.193124598,0.799340549,-0.159220267,-4.249194118,-1.43808614,0.921110903,0.231214648,-1.177305074,-1.360433845,1.956421056,1.693066109,1.419039658,0.095267013,3.278530723,4.652365117,0.13518767,1.426511261,-0.000331572,1.373243575,0,0.549106220864507,2.21781724715146,-0.00731175763401981,5.3461799698647e-05,0,6.51067017367692e-05,-3.04486791907466,-3.04480281237293,"19",0.549106220864507,1
"Slovenia",2004,1.372912003,1.290440373,2.04679594,1.656098202,1.782472624,1.81474688,0.805261851,0.8009748,0.301029996,1.190331698,0.799340549,-0.186096637,-3.371496426,-1.4364776,0.921833755,0.276461804,-1.189770148,-1.360890196,1.954888282,1.709078167,1.436967699,0.136105145,3.306403522,4.751195063,0.195578697,1.428134794,-0.001144986,1.374056989,0,0.550527811153291,2.22483175781327,-0.00763440744394805,5.82841770202094e-05,0,7.13883109923628e-05,-3.05449822495742,-3.05442683664643,"19",0.55,1
"Slovenia",2005,1.378397901,1.285473027,2.078447684,1.652246341,1.778874472,1.8192148,0.820412674,0.795567948,0.301029996,1.187520721,0.819543936,-0.193603196,-3.965515669,-1.451585643,0.927297514,0.434249452,-1.071203845,-1.145059697,1.662152218,1.554944123,1.444371066,0.149923884,3.420469725,4.940427504,0.21654572,1.419955748,0.003735454,1.374662447,1,0.548093694991403,1.8245055711062,-0.00303990075794669,0,9.24099661816486e-06,-7.61925319425052e-06,2.5148946495756,2.5148870303224,"19",0.548093694991403,1
"Slovenia",2006,1.374748346,1.283319337,2.112063879,1.645422269,1.779596491,1.82314806,0.801833057,0.793722542,0.301029996,1.176091259,0.77815125,-0.366253737,NA,-1.43923731,0.923813673,0.46478752,-1.071083091,-1.144938923,1.647838816,1.541542746,1.480633754,0.185516657,3.466117881,5.132051129,0.274682225,1.414973348,0.00086121,1.373887136,1,0.553881347456174,1.80544083059075,-0.00233845806489996,0,5.46838612129567e-06,-4.40446145952734e-06,2.48202679565551,2.48202239119405,"19",0.55,1
"Slovenia",2007,1.371067862,1.283922988,2.135107085,1.625312451,1.77524626,1.8309093,0.771625387,0.766960029,0.278753601,1.149219113,0.755874856,-0.458530995,NA,-1.53169125,0.919871363,0.501880494,-1.052940292,-1.126796164,1.725903825,1.612779432,1.501300078,0.153455089,3.492226572,5.242880024,0.230382137,1.357934847,-0.002709696,1.373777558,0,0.564539668797978,2.29642042764183,0.0021448403369535,4.60034007102281e-06,0,5.96397484217324e-06,-3.14854824598001,-3.14854228200517,"19",0.55,1
"Slovenia",2008,1.372912003,1.276860284,2.127572395,1.64246452,1.773786445,1.836165816,0.782067812,0.7833512,0.278753601,1.158362492,0.755874856,-0.503313751,NA,-1.482093393,0.921449976,0.390935107,-1.050976616,-1.12483247,1.667106773,1.557645499,1.488278718,0.211024377,3.541071816,5.270101823,0.314063089,1.338456494,-0.004210426,1.377122429,0,0.55712943535444,2.25799608244527,0.000508751901990179,2.5882849777862e-07,0,3.25605236230698e-07,-3.10002992431609,-3.10002959871085,"19",0.55,1
"Slovenia",2009,1.385606274,1.260127803,2.051602168,1.683047038,1.77815125,1.829464593,0.81712295,0.834341322,0.342422681,1.206825876,0.819543936,-0.206699807,NA,-1.542437727,0.89666387,0.255995727,-1.050038253,-1.123894097,1.733536657,1.619618617,1.395466185,0.259185192,3.563613934,4.972902741,0.361684171,1.539076099,0.001231098,1.384375175,1,0.532798746745769,1.87688129168435,0.000909496681003041,0,8.27184212755547e-07,-7.25342360941983e-07,2.60061849331105,2.60061776796869,"19",0.532798746745769,1
"Slovenia",2010,1.394451681,1.27792478,2.104286751,1.692846919,1.77524626,1.820857989,0.813630443,0.843766592,0.322219295,1.225309282,0.84509804,-0.139546177,NA,-1.616375566,0.906937559,0.265525335,-1.049700821,-1.123556669,1.816089546,1.696710759,1.369583302,0.313367283,3.576319899,4.898068015,0.429182598,1.584331224,0.002091116,1.392360565,1,0.520077105511961,1.9227918118326,-0.00274070178687746,0,7.51144628459331e-06,-6.93150112644315e-06,2.68124027422301,2.68123334272189,"19",0.520077105511961,1
"Slovenia",2011,1.396199347,1.277946311,2.142740706,1.698970004,1.773786445,1.808885867,0.808461309,0.848641485,0.342422681,1.235528447,0.857332496,-0.005166153,-4.348524064,-1.609131306,0.90944301,0.218797998,-1.059507,-1.133362857,1.823729654,1.704885883,1.359957574,0.38445736,3.631171202,4.938238778,0.522845698,1.668385917,-0.002765012,1.398964359,0,0.516271030285439,2.06727333405332,-0.00190932278757039,3.64551350713556e-06,0,3.890759355097e-06,-2.88632567907576,-2.88632178831641,"19",0.516271030285439,1
"Slovenia",2012,1.408239965,1.274793292,2.153270737,1.686636269,1.767155866,1.806688615,0.809735246,0.851737627,0.322219295,1.235528447,0.832508913,-0.049557122,-4.61044219,-1.608559125,0.904219414,0.093421685,-1.061193692,-1.135049517,1.825794258,1.706992797,1.345530817,0.410471855,3.635200533,4.891274343,0.55230253,1.731588765,0.004365467,1.403874498,1,0.511641947955412,1.95449181599775,0.000549658898105321,0,3.02124904266355e-07,-2.88375748531339e-07,2.75239348655346,2.75239319817771,"19",0.511641947955412,1
"Slovenia",2013,1.404833717,1.274148168,2.160641401,1.780317312,1.760422483,1.801232154,0.816191445,0.839062849,0.322219295,1.238046103,0.832508913,-0.045829912,-3.426803479,-1.705649175,0.92835734,0.08170727,-1.138551535,-1.212407383,2.067941652,1.941969486,1.384948105,0.411636539,3.62534616,5.020916294,0.570095244,1.851258349,0.000437754,1.404395963,1,0.477892456073772,2.09252099984108,0.00377527147097667,0,1.42526746795704e-05,-1.55713463913339e-05,2.9396440541073,2.93962848276091,"19",0.477892456073772,1
"Slovenia",2014,1.403120521,1.277497593,2.162348999,1.699837726,1.756636108,1.805500858,0.780096608,0.815677533,0.278753601,1.220108088,0.792391689,-0.141366023,-3.91528422,-1.683942027,0.926927218,0.15136985,-1.105011179,-1.178866991,1.985143669,1.860774764,1.417102192,0.374277147,3.617740481,5.126707965,0.530388965,1.907948522,0.00152451,1.401596011,1,0.510369762776696,1.95936372593753,0.00426658638071564,0,1.82037593441082e-05,-1.74640263904337e-05,2.74922345196597,2.74920598793957,"19",0.510369762776696,1
"Slovenia",2015,1.401400541,1.277633318,2.165232023,1.687528961,1.752816431,1.814414088,0.748188027,0.826074803,0.361727836,1.227886705,0.77815125,-0.22184875,-4.350625995,-1.607995134,0.921403875,0.16478307,-1.047352061,-1.121207926,1.802896888,1.684137016,1.434012559,0.341442439,3.581405263,5.135780126,0.489632745,1.916913986,0.004481375,1.396919166,1,0.51655409368519,1.93590567227107,0.00268013375127674,0,7.18311692473272e-06,-6.72271987444366e-06,2.71297925644564,2.71297253372577,"19",0.51655409368519,1
"Slovenia",2016,1.392696953,1.272864004,2.168485077,1.664641976,1.752816431,1.818555779,0.748188027,0.826074803,0.361727836,1.212187604,0.763427994,-0.22184875,-3.98850194,-1.579949807,0.92099017,0.203514263,NA,NA,NA,NA,1.431156875,0.303608549,3.592649817,5.141645486,0.434511463,1.895804072,-0.000426866,1.393123819,0,0.532984151675777,2.14125495652507,-0.0050531653725594,2.55344802824334e-05,0,2.91413521846186e-05,-2.98211925354861,-2.98209011219642,"19",0.532984151675777,1
"Slovenia",2017,1.389166084,1.276975107,2.197223425,1.644438589,NA,NA,0.73239376,0.819543936,0.342422681,1.201397124,0.755874856,-0.301029996,-4.337770037,-1.585052687,0.913813852,0.249512893,NA,NA,NA,NA,1.463144652,0.270867416,3.65121988,5.342262839,0.396318212,1.869944832,-0.007664444,1.396830529,0,0.543283872051796,2.18954387376793,-0.00142703044570691,2.03641589297446e-06,0,2.42240604993142e-06,-3.04164008886838,-3.04163766646233,"19",0.543283872051796,1
"Slovenia",2018,1.389166084,1.275058375,2.210791587,1.638489257,NA,NA,0.73239376,0.819543936,0.342422681,1.187520721,0.740362689,-0.397940009,-4.46205643,-1.557016296,0.908485019,0.285114238,NA,NA,NA,NA,1.47358713,0.288296186,3.686150545,5.431864003,0.424829549,1.847727792,-0.025125886,1.41429197,0,0.545780525159634,2.20157887407062,0.00425365112286125,1.80935478750188e-05,0,2.17408248836078e-05,-3.05835870310981,-3.05833696228492,"19",0.545780525159634,1
"Spain",1991,1.472756449,1.220182807,1.550367084,NA,NA,1.710048835,NA,NA,NA,NA,NA,NA,-3.393058888,-1.162208203,NA,0.388633969,-1.09586355,-1.256371868,1.460165691,1.273621607,1.338374057,NA,NA,NA,NA,NA,0.005342571,1.467413878,1,NA,NA,0.00397906637705137,0,1.58329692329807e-05,NA,NA,NA,"20",NA,1
"Spain",1992,1.475671188,1.215498013,1.556453673,NA,1.053078443,1.702004979,NA,NA,NA,NA,NA,NA,-3.376135103,-1.141059357,NA,0.322632712,-1.114625783,-1.305287776,1.48941083,1.271854179,1.305704338,NA,NA,NA,NA,NA,-0.005914305,1.481585493,0,NA,NA,0.00382408954002833,1.46236608101541e-05,0,NA,NA,NA,"20",NA,1
"Spain",1993,1.491361694,1.210911187,1.568120465,NA,1.053078443,1.693809322,NA,NA,NA,NA,NA,NA,-3.321078692,-1.149052225,NA,0.259593879,-1.091578261,-1.290571452,1.482933998,1.25428043,1.295626112,NA,NA,NA,NA,NA,-0.001430984,1.492792678,0,NA,NA,0.004666358363971,2.17749003810021e-05,0,NA,NA,NA,"20",NA,1
"Spain",1994,1.501059262,1.215270478,1.620090272,NA,1.086359831,1.685456023,NA,NA,NA,NA,NA,NA,-3.283481418,-1.161678985,NA,0.192288613,-1.033575707,-1.259351573,1.462962257,1.200683178,1.313099878,NA,NA,NA,NA,NA,-1.5e-06,1.501060765,0,NA,NA,0.00133329966763518,1.77768800371608e-06,0,NA,NA,NA,"20",NA,1
"Spain",1995,1.509202522,1.208392785,1.651571318,1.646403726,1.117271296,1.692281406,0.633918761,0.719922267,0.322219295,1.120573931,0.755874856,0.381975661,-3.430580684,-1.166969762,0.705653289,0.230704314,-1.058633698,-1.273347766,1.485958339,1.235393514,1.330366043,NA,NA,NA,NA,1.790285164,0.004020697,1.505181825,1,0.452178044043991,2.21151825740286,0.00408273652682922,0,1.66687375475055e-05,-2.01944798666595e-05,3.33762893152144,3.33760873704157,"20",0.452178044043991,1
"Spain",1996,1.50242712,1.216529756,1.665847521,1.633468456,1.146128036,1.696873602,0.63077692,0.724937539,0.322219295,1.117271296,0.73239376,0.322563444,-3.457391383,-1.157796894,0.720370064,0.257678575,-1.081054298,-1.284943107,1.487703139,1.251641309,1.343331038,-0.102653367,3.111856959,4.180254038,-0.137897453,1.816903839,-0.001519514,1.503946634,0,0.461863218881891,1.85826361454472,0.00409152648461686,1.67405889743212e-05,0,1.43678384027085e-05,-2.79190565060122,-2.79189128276282,"20",0.461863218881891,1
"Spain",1997,1.501059262,1.216558786,1.71005177,1.619093331,1.164352856,1.705134762,0.619599155,0.708793841,0.301029996,1.103803721,0.707570176,0.277385134,-3.398675664,-1.256088306,0.736386414,0.397592434,-1.057163359,-1.283968273,1.612777534,1.327890533,1.357637236,-0.108105887,3.129008756,4.248058799,-0.146768578,1.808885867,0.001448149,1.499611113,1,0.468557599656615,2.13420932822956,0.00345929047113769,0,1.1966690563704e-05,-1.35727320653897e-05,3.20357467918578,3.20356110645371,"20",0.468557599656615,1
"Spain",1998,1.491361694,1.215006356,1.723161856,1.612783857,1.161368002,1.716112268,0.612598154,0.7089497,0.342422681,1.086359831,0.69019608,0.218873405,-3.340129742,-1.25389416,0.748028852,0.370698093,-0.996397317,-1.25302037,1.571154924,1.249376776,1.370504579,-0.070060233,3.17585108,4.352518448,-0.096017871,1.795880017,-0.001759931,1.493121624,0,0.479012083973171,1.91943031544038,0.0056679372345807,3.21255124951463e-05,0,2.95371700870961e-05,-2.86256484675011,-2.86253530958003,"20",0.479012083973171,1
"Spain",1999,1.485721426,1.212519595,1.738289336,1.600972896,1.181843588,1.731185708,0.61906618,0.709983292,0.361727836,1.075546961,0.672097858,0.166249969,-3.309403348,-1.287351652,0.779295067,0.427323786,-1.046332594,-1.289775985,1.660395245,1.346997994,1.372990372,-0.075451948,3.182388531,4.369388813,-0.103594798,1.784617293,-0.000951159,1.486672585,0,0.488433441532776,1.95477984916809,0.00412172114140597,1.69885851675129e-05,0,1.62203587838173e-05,-2.90425830502208,-2.9042420846633,"20",0.488433441532776,1
"Spain",2000,1.485721426,1.214156524,1.779869345,1.592176757,1.201397124,1.750315504,0.610940082,0.712304437,0.361727836,1.068185862,0.653212514,0.156163528,-3.280423865,-1.287363949,0.775578761,0.48187241,-1.047712844,-1.248939643,1.607839871,1.348787744,1.374469117,-0.053081266,3.273700188,4.499599806,-0.072958561,1.763427994,0.004779769,1.480941657,1,0.491706471627145,2.03373365555027,-0.00356659916586,0,1.27206296099132e-05,-1.31497429475566e-05,3.02156166682834,3.0215485170854,"20",0.491706471627145,1
"Spain",2001,1.472756449,1.209977229,1.763982926,1.58546073,1.220108088,1.762115641,0.601809721,0.703694871,0.361727836,1.06069784,0.653212514,0.162985335,-3.293643125,-1.274378447,0.761457998,0.442009159,-1.048314792,-1.215966444,1.549601429,1.335949776,1.383548251,-0.050517289,3.287373029,4.548239205,-0.069893106,1.733999287,-0.003030317,1.475786766,0,0.505249087747309,2.02121911296094,-0.00046828993748349,2.19295465548291e-07,0,2.23948720803583e-07,-2.97676348345529,-2.97676325950657,"20",0.505249087747309,1
"Spain",2002,1.46834733,1.209207593,1.740227356,1.586587305,1.238046103,1.770299591,0.606994469,0.70894669,0.380211242,1.064457989,0.662757832,0.194204716,-4.165440893,-1.333081649,0.7478968,0.488832634,-1.046860068,-1.196068542,1.594457024,1.395549945,1.392574149,-0.017706148,3.29832082,4.593156309,-0.024657124,1.710117365,-0.006837844,1.475185174,0,0.508458238713215,2.0344151377538,-0.00379766354197431,1.44222483780408e-05,0,1.49185920426907e-05,-2.98722803563238,-2.98721311704033,"20",0.508458238713215,1
"Spain",2003,1.481442629,1.205321486,1.725187518,1.583198774,1.255272505,1.779416099,0.604312442,0.712878471,0.361727836,1.06069784,0.681241237,0.187398953,-4.194566541,-1.391912269,0.764950192,0.489677292,-1.042862201,-1.250276053,1.740274577,1.451572692,1.403079228,0.009531628,3.336874861,4.681899804,0.013373629,1.677606953,0.000940095,1.480502534,1,0.49955074974776,2.0017986170673,-0.00632922507458233,0,4.00590900447217e-05,-4.01311410077768e-05,2.96554980599675,2.96550967485574,"20",0.49955074974776,1
"Spain",2004,1.492760389,1.206997747,1.73409914,1.587710965,1.269512944,1.787637557,0.610302457,0.735772652,0.397940009,1.064457989,0.69019608,0.194088157,-4.258084989,-1.408939874,0.782372346,0.539452492,-1.055309594,-1.275983958,1.797784678,1.486867766,1.390673118,0.016402319,3.367725706,4.683405608,0.022810264,1.656098202,0.005548932,1.487211457,1,0.488451432403206,2.04728645196094,-0.00282245516219004,0,7.96625314257321e-06,-8.34294898910819e-06,3.05610812042364,3.05609977747466,"20",0.488451432403206,1
"Spain",2005,1.492760389,1.207594231,1.735080499,1.583198774,1.305351369,1.803115555,0.59652198,0.750832677,0.397940009,1.06069784,0.681241237,0.186649593,-4.139959131,-1.391514664,0.800630145,0.586812269,-1.074129686,-1.294655533,1.801532158,1.494667209,1.390642175,0.039719406,3.3966456,4.723518625,0.055235481,1.626340367,0.001165631,1.491594758,1,0.49015428370553,2.04017394776207,0.000735970404655673,0,5.41652436529033e-07,-5.63412753219347e-07,3.04549085588897,3.04549029247622,"20",0.49015428370553,1
"Spain",2006,1.494154594,1.207938401,1.745537529,1.583198774,1.320146286,1.813080361,0.596848197,0.749957524,0.414973348,1.053078443,0.681241237,0.187666192,-4.033965253,-1.355728144,0.798256154,0.61658053,-1.072087043,-1.292612912,1.752431705,1.453458578,1.395690084,0.068990602,3.413117594,4.763654383,0.096289499,1.589949601,-0.000562874,1.494717468,0,0.488990708456716,1.95691157978738,-0.00512655624941361,2.62815789784017e-05,0,2.51491472595293e-05,-2.92392842699112,-2.92390327784386,"20",0.488990708456716,1
