idem;year;Gov_debt;Unempl_rate;Wages;HICP;Net_mig;Gini_net;Gini_market;Net_len_wi;Quantiles;le_male;le_female;Deciles;Health_exp;Education_exp;Social_prot_ex_pen;Social_prot;Family;Unemp_tra;Corporate_ta;pro_imp_tx;ind_tx;property_tx;PIT;cit_total;Property_taxes;VAT;trade;pop_gro;Trade;TOT;GDP;GDP_pc;Secondary_ed;Tertiary_ed;td_male;td_female;leavers;Gov_ex;Deficit;Soc_payable;Soc_kind;employ_rate;arp_mid;mrp_all;insaccess;goveff;regqua;ruleoflaw;voice;instdepth;ins_effic;RD_gdp;res_1mill;sav_gdp;Savings_percapit;ICT;gi_trend;ed_trend;he_trend;soc_trend;kind_trend;prt_trend;indt_trend;pit_trend;gi_cycle;ed_cycle;he_cycle;soc_cycle;kind_cycle;prt_cycle;indt_cycle;pit_cycle;gi_bb;ed_bb;he_bb;soc_bb;kind_bb;prt_bb;indt_bb;pit_bb;gdppc_gro;gdp_gro;insde_d;tot_d;debt_d;redis;pi_m;pi_a;rd;rd1;dtrade;lgini;lgdpg;leduc;lkind;lpay;phat0;phat;invwt;inst;mu;mu0;mu1;mdiff1;iptw;dr1;ate;dumm;PITdm;Gini_netdm;Health_expdm;Education_expdm;ind_txdm;Property_taxesdm;Soc_payabledm;Soc_kinddm;gdp_grodm;GDP_tren;GDP_cycle;GDP_bb
Sweden;2010;1.583198774;0.944482672;5.27284791;0.431363764;0.195680413;1.414973348;1.705863712;0.563362409;0.003818774;0.875061263;0.740362689;0.276384011;0.830663648;0.81293184;0.986771734;1.307496038;0.390701408;0.186060404;0.517195898;1.346588754;0.96212643;0.517195898;0.083808626;-1.488969931;-2.4623711;-1.044011328;NA;0.000531382;1.939034004;1.997520784;5.48109032;1.601140812;1.674861141;1.530199698;1.599883072;1.7084209;-0.134698574;1.709269961;0.897627091;1.146128036;0.505149978;1.858236335;-1.062597364;-1.026217588;-0.344289395;0.302427915;0.222470985;0.292813881;0.198093566;0;-0.08126;0.506859359;3.720279255;1.448263546;4.171465006;0.52330358;1.413244445;0.81419044;0.833958958;1.145697819;0.49506371;-2.426310918;0.954167999;-1.817392763;0.001728903;-0.001258601;-0.00329531;0.000430216;0.010086269;-0.036060181;0.00795843;-0.001582565;1;0;0;1;1;0;1;0;3.032569477;1.230795971;0.075076157;1.998969195;2.583616973;0.705863712;NA;NA;5.387944826;0.734065933;0.019206731;1.411619706;1.215768415;0.832835641;0.491361694;1.170261715;0.492898593;0.463081373;2.028814882;1.464519749;1.440083239;1.440083239;0;1.616355363;-3.003145265;-1.386789903;1;0;1.13E-05;0.018762497;0.014471134;-0.013419907;0.022673895;-0.343054479;-0.014887711;0.05792825;-9.10E-05;5.48109032;-0.002024853;0
Sweden;2011;1.574031268;0.903089987;5.341257605;0.342422681;0.179309066;1.414973348;1.706717782;0.471086253;0.008899096;0.892094603;0.73239376;0.295526643;0.834819713;0.809087489;0.968482949;1.294466226;0.389849972;0.126137717;0.490239485;1.341046221;0.956451012;0.490239485;0.082727553;-1.517178722;-2.451188021;-1.050916921;NA;0.000470378;1.947735206;1.994442897;5.50148458;1.639366942;1.670245853;1.541579244;1.607455023;1.728353782;-0.159700843;1.704150517;0.892094603;1.127104798;0.51851394;1.866730271;-1.104295814;-1.067916042;-0.342526071;0.294177081;0.281333425;0.289650995;0.218109394;0;-0.081986697;0.511244144;3.711347723;1.456147715;4.23973517;0.510832595;1.415546492;0.813759057;0.837250026;1.144049444;0.514546371;-2.441458403;0.955370218;-1.817862831;-0.000573144;-0.004671568;-0.002430313;-0.016944646;0.003967569;-0.009729619;0.001080794;-0.001112497;0;0;0;0;1;0;1;0;2.727093069;1.227711157;0.075825146;1.999399841;2.698961895;0.706717782;NA;NA;5.404270506;0.744446992;0.008701202;1.414973348;1.230795971;0.81293184;0.505149978;1.146128036;0.486165611;0.490421451;2.05691225;1.461871873;1.440531052;1.440531052;0;1.548580591;-2.936079235;-1.387498644;1;1;-0.001069733;0.018762497;0.018627199;-0.017264257;0.016998477;-0.3318714;-0.033910949;0.071292212;-0.003175799;5.50148458;0.011572599;1
Sweden;2012;1.5774918;0.908485019;5.338343921;0.230448921;0.16764785;1.416640507;1.7084209;0.476585294;0.027217227;0.929418926;0.799340549;0.301143986;0.840430985;0.814961131;0.973127854;1.311753861;0.398566673;0.160025916;0.410270964;1.345666041;0.951192236;0.410270964;0.082690917;-1.595283792;-2.448941069;-1.054398227;NA;0.00046059;1.943073959;1.994657014;5.513246241;1.653672622;1.669316881;1.552668216;1.627365857;1.729974286;-0.130078376;1.713490543;0.84509804;1.146128036;0.531478917;1.867909218;-1.104737024;-1.068357268;-0.350875869;0.291002289;0.279217578;0.289081398;0.235635206;-0.009688018;-0.080921792;0.515571851;3.712994332;1.437179983;4.200891084;0.466629907;1.417171561;0.81379716;0.839617296;1.143037855;0.531182713;-2.436765528;0.955441846;-1.818334307;-0.000531053;0.00116397;0.000813689;0.003090181;0.000296204;-0.012175541;-0.00424961;-0.000641021;0;1;1;1;1;0;0;0;2.586421839;1.224761774;0.074790006;2.00580347;2.748093855;0.7084209;NA;NA;5.336241131;0.740969544;-0.004661247;1.414973348;1.227711157;0.809087489;0.51851394;1.127104798;0.496204107;0.500346197;2.015299725;1.461871873;1.439467301;0;1.439467301;-1.345325131;2.740631733;1.395306602;1;0;-0.001106369;0.020429656;0.024238471;-0.011390616;0.011739701;-0.329624448;-0.014887711;0.084257189;-0.006125182;5.513246241;0.016120544;1
Sweden;2013;1.606381365;0.913813852;5.367135736;0.079181246;0.186407651;1.418301291;1.709269961;0.436464798;0.015587318;0.897627091;0.792391689;0.31125919;0.844657195;0.817477179;0.982271233;1.322219295;0.404484223;0.182450866;0.423409728;1.345524934;0.952358194;0.423409728;0.08197421;-1.580960023;-2.371599224;-1.052044521;NA;0.000527272;1.919567976;1.995852378;5.512512565;1.661350138;1.664641976;1.568201724;1.621176282;1.741939078;-0.105235402;1.719331287;0.819543936;1.155336037;0.544068044;1.871572936;-1.115438995;-1.07905925;-0.365223318;0.279376673;0.279741234;0.293499993;0.22642008;-0.003827542;-0.084523733;0.518845456;3.824408943;1.427503617;4.213736296;0.421155381;1.418374131;0.814195208;0.840855199;1.14055276;0.544963314;-2.423931989;0.955691291;-1.818686729;-7.28E-05;0.003281971;0.003801996;0.014783278;-0.00089527;0.052332765;-0.003333098;-0.000288599;0;1;1;1;0;1;0;0;2.541562981;1.221407446;0.078195975;2.006573472;2.78165225;0.709269961;NA;NA;5.459357599;0.740653765;-0.023505983;1.416640507;1.224761774;0.814961131;0.531478917;1.146128036;0.502567419;0.507781719;2.010322682;1.461871873;1.439658513;0;1.439658513;-1.331151205;2.729704972;1.398553767;1;1;-0.001823076;0.02209044;0.028464681;-0.008874567;0.012905659;-0.252282603;-0.00567971;0.096846316;-0.00947951;5.512512565;0.006025354;1
Sweden;2014;1.655138435;0.908485019;5.361542749;0;0.220550226;1.418301291;1.710117365;0.317708238;0.036471976;0.86332286;0.77815125;0.331861936;0.845607093;0.818569361;0.977723605;1.31386722;0.400183408;0.142161442;0.43264866;1.339144914;0.953167226;0.43264866;0.083310265;-1.574246291;-2.384228749;-1.051674023;NA;0.000617149;1.933237435;1.996974592;5.526796726;1.654420391;1.653212514;1.587710965;1.627365857;1.762678564;-0.08517161;1.711807229;0.812913357;1.139879086;0.556302501;1.874191805;-1.11763141;-1.081251628;-0.371948041;0.252534811;0.256040713;0.29943511;0.21396849;-0.009748479;-0.088044853;0.497290488;3.837335264;1.433015916;4.211314515;0.440150542;1.419323714;0.815029894;0.840888354;1.134978295;0.555926144;-2.416605567;0.956747024;-1.818902197;-0.001022423;0.003539467;0.00471874;0.004900792;0.000376357;0.032376818;-0.003579799;-7.31E-05;0;1;1;1;1;1;0;0;2.501580171;1.224771487;0.081182966;2.005291784;2.729533806;0.710117365;NA;NA;5.498962508;0.712625184;0.013669459;1.418301291;1.221407446;0.817477179;0.544068044;1.155336037;0.504327895;0.496591167;1.982836979;1.461871873;1.437845548;0;1.437845548;-1.317750846;2.718140296;1.40038945;1;0;-0.000487021;0.02209044;0.029414579;-0.007782385;0.013714691;-0.264912128;-0.021136661;0.109080773;-0.006115469;5.526796726;0.004490027;1
Sweden;2015;1.642117055;0.86923172;5.290484041;0.176091259;0.246163552;1.419955748;1.711807229;0.383179431;0.040352517;0.880813592;0.806179974;0.323507378;0.832508913;0.806179974;0.973127854;1.305351369;0.380211242;0.113943352;0.469586697;1.33243846;0.957153283;0.469586697;0.082775689;-1.535210738;-2.410496591;-1.049761478;NA;0.000657338;1.927223374;2;5.557196348;1.666043367;1.648360011;1.599883072;1.635483747;1.761175813;-0.074633618;1.694605199;0.902954509;1.120573931;0.556302501;1.878090734;-0.979588514;-0.943208727;-0.391534012;0.25800726;0.257280793;0.31058015;0.202933537;-0.004209592;-0.085206274;0.513774099;3.834677133;1.450840244;4.163030863;0.445580739;1.420178166;0.816903027;0.840249701;1.127063921;0.56396593;-2.4200608;0.958704219;-1.819008987;-0.000222418;-0.010723053;-0.007740788;-0.00648999;-0.007663429;0.009564209;-0.001550937;3.37E-05;0;0;0;0;0;1;0;1;2.545830463;1.227622242;0.078311362;2.006069178;2.506519183;0.711807229;NA;NA;5.563503907;0.745404139;-0.006014061;1.418301291;1.224771487;0.818569361;0.556302501;1.139879086;0.486104326;0.479494726;1.945920252;1.461871873;1.435785565;1.435785565;0;1.592769617;-2.995164769;-1.402395152;1;0;-0.001021597;0.023744897;0.016316399;-0.020171773;0.017700748;-0.29117997;-0.040441816;0.109080773;-0.003264714;5.557196348;0.007337954;1
Sweden;2016;1.625839964;0.838849091;5.305072428;0.278753601;0.262546276;1.421603927;1.711807229;0.526589829;NA;0.913813852;0.806179974;0.361727836;0.838849091;0.819543936;0.982271233;1.311753861;0.380211242;0.113943352;0.438987806;1.350248018;0.966252857;0.438987806;0.080822046;-1.564002687;-2.411788732;-1.037567777;NA;0.000780531;1.918314417;2.001423052;5.552548252;1.672062374;1.64246452;1.613841822;1.63748973;1.772321707;-0.107633878;1.696356389;0.953841287;1.117271296;0.591064607;1.881954971;NA;NA;-0.444567546;0.24886633;0.268157276;0.305143562;0.194210037;-0.01435126;-0.087194316;0.514445476;3.854581065;1.44369626;4.159408505;0.429369596;1.420931756;0.82098273;0.840227177;1.118343226;0.569037616;-2.434391937;0.961085284;-1.819047077;0.000672171;-0.001438794;-0.001378087;-0.00107193;0.022026991;0.022603205;0.005167573;7.17E-05;1;0;0;0;1;1;1;1;2.510440696;1.218413215;0.08034815;2.001423052;2.531999347;0.711807229;NA;NA;5.564844267;0.74270301;-0.008908957;1.419955748;1.227622242;0.806179974;0.556302501;1.120573931;0.479184524;0.496503622;2.086878751;1.464519749;1.435998176;1.435998176;0;1.516349226;-2.922753476;-1.40640425;1;0;-0.00297524;0.025393076;0.022656577;-0.006807811;0.026800322;-0.292472111;-0.043744451;0.143842879;-0.012473741;5.552548252;-0.042586681;0
Sweden;2017;1.609931938;0.826074803;5.317796471;0.431363764;0.324144304;1.421603927;1.712649702;0.572162601;NA;0.913813852;0.857332496;0.361727836;0.838849091;0.826074803;0.959041392;1.301029996;0.380211242;0.113943352;0.44855746;1.348304863;0.963787827;0.44855746;0.079821585;-1.555428065;-2.462320448;-1.036297523;NA;0.000836365;1.932772035;1.997558457;5.566415689;1.678385703;NA;NA;1.649334859;1.766412847;-0.056481356;1.692846919;0.974639282;1.10720997;0.568201724;NA;NA;NA;-0.480489401;0.264245205;0.254884606;0.286940461;0.197826184;-0.010750389;-0.087061758;0.531064863;3.868257531;1.451162999;4.181876724;0.419764757;1.421543165;0.826721438;0.840870195;1.109311398;0.569869998;-2.45816295;0.963164474;-1.81905106;6.08E-05;-0.000646636;-0.002021104;-0.002101429;-0.001668274;-0.004157498;0.000623353;7.57E-05;1;0;0;0;0;0;1;1;2.497365971;1.222703282;0.080079298;1.994719867;2.572433898;0.712649702;NA;NA;5.6134722;0.770661679;0.014457618;1.421603927;1.218413215;0.819543936;0.591064607;1.117271296;NA;NA;NA;1.464519749;1.437953863;1.437953863;0;NA;NA;NA;1;0;-0.003975701;0.025393076;0.022656577;-0.000276943;0.024335292;-0.343003827;-0.053805777;0.120979996;-0.008183674;5.566415689;-0.098887336;0
Sweden;2018;1.58838417;0.799340549;5.314628157;0.447158031;0.281255406;1.421603927;1.712649702;0.497823085;NA;0.944482672;0.77815125;NA;0.84509804;0.838849091;0.944482672;1.290034611;0.397940009;0.079181246;0.474099951;1.348304863;0.963787827;0.474099951;0.079093152;-1.529435541;-2.51374217;-1.035460252;NA;0.00072047;1.949754396;1.991013163;5.584070909;1.665660151;NA;NA;1.653212514;1.770852012;-0.166331422;1.697229343;0.945117906;1.100370545;0.556302501;NA;NA;NA;NA;0.262682428;0.255277498;0.27783438;0.207110243;NA;NA;0.523664541;3.87716826;1.450915774;4.188021393;0.447172741;1.422078622;0.833341381;0.842007672;1.100292119;0.56871619;-2.486321303;0.96504286;-1.819044048;-0.000474695;0.00550771;0.003090368;7.84E-05;-0.012413689;-0.027420868;-0.001255032;6.87E-05;0;1;1;1;0;0;0;1;2.45532909;1.222856457;NA;1.995886205;2.604199044;0.712649702;NA;NA;5.625444587;0.759793143;0.016982361;1.421603927;1.222703282;0.826074803;0.568201724;1.10720997;NA;NA;NA;1.461871873;1.441595445;0;1.441595445;NA;NA;NA;1;0;-0.004704134;0.025393076;0.028905526;0.012497345;0.024335292;-0.394425549;-0.060645202;0.109080773;-0.008030499;5.584070909;-0.176644602;0
United Kingdom;1997;1.64246452;0.851258349;5.791693315;0.447158031;0.035720349;1.530199698;1.729974286;0.879869691;0.169515443;NA;NA;0.472647726;0.675468875;0.624712789;0.875061263;1.146128036;0.277162265;-0.300038055;0.534406899;1.06992193;0.765579538;0.534406899;0.142475995;-1.472765497;-1.7875133;-1.241731808;NA;0.000143938;1.704228554;1.962687208;6.064421672;1.372697747;1.550000179;1.392440309;NA;NA;NA;1.558708571;0.959041392;1.096910013;0.146128036;1.844076508;-1.463897561;-1.071251424;-0.092067917;0.278274823;0.30421027;0.221549622;0.095096201;-0.072639941;-0.081557492;0.188787913;3.39756122;1.262076726;3.68914981;NA;1.534375377;0.637379719;0.695823682;1.099229088;0.160456108;-1.784671834;0.767087805;-1.078592079;-0.004175679;-0.01266693;-0.020354807;-0.002319075;-0.014328073;-0.002841466;-0.001508267;-0.035972465;0;0;0;0;0;0;0;0;4.858183756;1.204489008;0.076551434;2.045088514;2.521909975;0.729974286;1.193978855;1.631608318;4.287982941;0.238264831;-0.010510216;1.5289167;1.20670519;0.630680243;0.146128036;1.10720997;0.301516033;0.312616083;1.431672088;1.461871873;1.461074972;1.461074972;0;1.287691638;-2.878813146;-1.591121508;1;0;-0.006446417;0.010582318;-0.126841472;-0.089854062;-0.026504851;-0.013705391;-0.016080046;-0.138718502;0.008224151;6.064421672;0.002700205;1
United Kingdom;1998;1.619093331;0.799340549;5.831043894;0.414973348;0.047613153;1.536558443;1.73239376;0.967533936;0.197678082;NA;NA;0.499464216;0.681879322;0.620296853;0.857332496;1.133538908;0.268899879;-0.33097461;0.541953474;1.076195654;0.7609393;0.541953474;0.146849829;-1.466400104;-1.792578208;-1.242236701;NA;0.000153896;1.686840695;1.962366675;6.077467473;1.401227133;1.547919133;1.415290033;NA;NA;NA;1.555094449;1.037426498;1.079181246;0.146128036;1.847589319;-1.450616574;-1.056587584;-0.087228522;0.282510465;0.302442571;0.240144646;0.078311401;-0.069809554;-0.076482134;0.192876757;3.430497126;1.245394213;3.695863098;NA;1.537120551;0.639361327;0.692253848;1.085289903;0.175625114;-1.78445121;0.768775448;-1.064412713;-0.000562108;-0.019064475;-0.010374526;-0.006108657;-0.029497078;-0.008126998;-0.007836148;0.007605839;0;0;0;0;0;0;0;1;3.759687694;1.200031883;0.070714811;2.038426042;2.520128786;0.73239376;1.116609022;1.533021567;4.272321268;0.240207597;-0.017387859;1.530199698;1.204489008;0.624712789;0.146128036;1.096910013;0.290463409;0.305991744;1.409370585;1.461871873;1.461368513;1.461368513;0;1.242749148;-2.843249177;-1.600500029;1;0;-0.002072583;0.016941063;-0.120431025;-0.094269998;-0.031145089;-0.018770299;-0.033808813;-0.138718502;0.003767026;6.077467473;-0.004048387;0
United Kingdom;1999;1.604226053;0.785329835;5.847604675;0.361727836;0.068087656;1.541579244;1.733197265;0.984441796;0.193232017;NA;NA;0.490792037;0.702559524;0.642572152;0.832508913;1.127104798;0.218414081;-0.352633761;0.507720977;1.092114898;0.779931691;0.507720977;0.149389783;-1.501066422;-1.78652864;-1.227910434;NA;0.000199957;1.690869534;1.967335657;6.096948229;1.429757608;1.552668216;1.434568904;NA;NA;NA;1.552668216;1.071882007;1.068185862;0.204119983;1.848825727;-1.463666316;-1.057542511;-0.086305559;0.276346107;0.284627681;0.228929299;0.10390048;-0.049642362;-0.072879105;0.215296444;3.45544874;1.225645526;3.683066246;NA;1.5394775;0.651642566;0.698074508;1.074870626;0.199524322;-1.781636473;0.772296375;-1.04937952;0.002101744;-0.009070414;0.004485016;-0.006684764;0.004595661;-0.004892167;0.007635316;0.011146751;1;0;1;0;1;0;1;1;3.563461916;1.200785285;0.067701175;2.044268269;2.591250741;0.733197265;1.09797529;1.519626332;4.235155289;0.263877123;0.004028839;1.536558443;1.200031883;0.620296853;0.146128036;1.079181246;0.304955165;0.311587081;3.279170559;1.464519749;1.463576578;1.463576578;0;-1.463576578;3.348389958;1.88481338;1;0;0.000467371;0.021961864;-0.099750823;-0.071994699;-0.012152698;-0.012720731;-0.044804197;-0.080726555;0.004520428;6.096948229;-0.006656537;0
United Kingdom;2000;1.571708832;0.748188027;5.848179137;0.255272505;0.083447449;1.546542663;1.733999287;0.986162399;0.171867643;1.274157849;1.243038049;0.482935033;0.708082065;0.669391681;0.826074803;1.123851641;0.220414186;-0.39728378;0.503518313;1.091899175;0.773778006;0.503518313;0.144691986;-1.459474436;-1.771517078;-1.23173015;NA;0.000191757;1.714554623;1.964947521;6.134499361;1.484702763;1.556302501;1.45484486;1.487138375;1.437750563;-0.031119801;1.552668216;1.096910013;1.056904851;0.230448921;1.85125852;-1.422326687;-1.047684242;-0.086482426;0.270093018;0.266050615;0.217416598;0.128065352;-0.063355668;-0.152432417;0.211251397;3.461575775;1.223177364;3.672653758;0.581775997;1.54053163;0.671301608;0.710465817;1.069060252;0.228271726;-1.777890453;0.776205877;-1.037577645;0.006011034;-0.001909927;-0.002383751;-0.012155401;0.002177195;0.006373374;-0.002427871;0.015223906;1;0;0;0;1;1;0;1;3.454744571;1.203563208;0.142077906;2.031298554;2.601193418;0.733999287;1.071103902;1.454121007;4.234121132;0.258397927;0.023685089;1.541579244;1.200785285;0.642572152;0.204119983;1.068185862;0.319529827;0.321999405;3.129598289;1.464519749;1.430236179;1.430236179;0;1.238482293;-2.885738058;-1.647255765;1;1;-0.004230426;0.026925283;-0.094228282;-0.04517517;-0.018306383;0.002290831;-0.056085208;-0.054397617;0.007298351;6.134499361;0.007430158;1
United Kingdom;2001;1.539076099;0.672097858;5.855042563;0.342422681;0.095524101;1.544068044;1.731588765;0.937943954;0.160869681;1.269512944;1.230448921;0.462991906;0.731229165;0.701984705;0.826074803;1.136720567;0.240593192;-0.531317973;0.496098992;1.082658598;0.777281741;0.496098992;0.148661619;-1.521495688;-1.765250651;-1.2298144;NA;0.000215004;1.715664093;1.972870848;6.153811512;1.491320504;1.555094449;1.457881897;1.496929648;1.45331834;-0.039064023;1.565847819;1.056904851;1.071882007;0.255272505;1.853850249;-1.35655718;-1.037330047;-0.095499089;0.26852571;0.253651195;0.215922391;0.116866516;-0.065070363;-0.14650342;0.209254896;3.488648564;1.208757737;3.651934741;0.507227331;1.539704625;0.693965355;0.727325534;1.067878216;0.258720628;-1.775658725;0.780280899;-1.031308757;0.004363419;0.00801935;0.003903631;0.004003791;-0.003448123;0.010408074;-0.002999158;0.020650677;1;1;1;1;0;1;0;1;3.076773268;1.198522208;0.12712539;2.044536936;2.692062835;0.731588765;1.048385994;1.371015475;4.216930943;0.252938475;0.00110947;1.546542663;1.203563208;0.669391681;0.230448921;1.056904851;0.336948322;0.352931858;1.508178071;1.464519749;1.433414699;0;1.433414699;-1.675022908;3.348395394;1.673372485;1;1;-0.000260793;0.024450664;-0.071081182;-0.012582146;-0.014802648;0.008557258;-0.041108052;-0.029574033;0.002257351;6.153811512;0.003886366;1
United Kingdom;2002;1.540329475;0.707570176;5.886361884;0.361727836;0.096002206;1.53529412;1.726727209;0.802055006;0.175739918;1.257678575;1.23299611;0.486239574;0.752475346;0.746607861;0.832508913;1.1430148;0.262683592;-0.489268327;0.412964272;1.082908173;0.782492894;0.412964272;0.146402964;-1.580397224;-1.763572648;-1.223381337;NA;0.00023834;1.703890671;1.982206557;6.171022824;1.503694283;1.562292864;1.474216264;1.51054501;1.487138375;-0.024682464;1.57863921;0.963787827;1.071882007;0.301029996;1.853698212;-1.34128475;-1.034361405;-0.097016023;0.266952725;0.240887362;0.214423025;0.105371243;-0.072881493;-0.123662468;0.210960255;3.523775305;1.198947978;3.676887631;0.432644889;1.537379936;0.714955126;0.746170017;1.069399087;0.288072679;-1.776367124;0.783909925;-1.030438698;-0.002085816;0.031652734;0.006305329;0.00248292;0.012957316;0.012794476;-0.00141703;0.001528762;0;1;1;1;1;1;0;1;3.060516039;1.197370686;0.107860531;2.037481708;2.857350711;0.726727209;1.064264727;1.380061206;4.224823277;0.252930371;-0.011773422;1.544068044;1.198522208;0.701984705;0.255272505;1.071882007;0.357199019;0.36618677;2.79955976;1.461871873;1.433346366;0;1.433346366;-1.603668923;3.253025107;1.649356184;1;0;-0.002519448;0.01567674;-0.049835001;0.03204101;-0.009591495;0.010235261;-0.041108052;0.016183458;0.001105829;6.171022824;-0.000354567;0
United Kingdom;2003;1.555094449;0.69019608;5.93922548;0.380211242;0.110654544;1.530199698;1.725911632;0.665505944;0.182480277;1.100370545;1.064457989;0.504915396;0.766209046;0.733420034;0.86332286;1.155336037;0.358013632;-0.469582859;0.394276527;1.078939699;0.794142608;0.394276527;0.147268875;-1.596803662;-1.785062377;-1.211715931;NA;0.00025444;1.695829179;1.987512484;6.185210854;1.483881719;1.622214023;1.451786436;1.507855872;1.488550717;-0.035912556;1.592176757;0.903089987;1.079181246;0.322219295;1.854457866;-1.42599883;-1.03360294;-0.083674534;0.26278384;0.221663936;0.22128016;0.117109094;-0.062491914;-0.073361233;0.201260532;3.560873478;1.194887841;3.731687956;0.389218585;1.53463916;0.730875333;0.765140207;1.072338042;0.312977833;-1.779776194;0.786001573;-1.031529202;-0.004439462;0.002544702;0.001068839;0.006843204;0.009241462;-0.005286183;0.008141035;-0.020245255;0;1;1;1;1;0;1;0;2.945996747;1.196129096;0.065287606;2.023517833;2.878048526;0.725911632;1.087117171;1.499829145;4.254844422;0.240483763;-0.008061492;1.53529412;1.197370686;0.746607861;0.301029996;1.071882007;0.362071253;0.371100721;2.761887309;1.461871873;1.435171269;0;1.435171269;-1.551952109;3.184912762;1.632960654;1;0;-0.001653537;0.010582318;-0.036101301;0.018853183;0.002058219;-0.011254468;-0.033808813;0.037372757;-0.000135761;6.185210854;-0.006041701;0
United Kingdom;2004;1.588831726;0.662757832;6.010372517;0.361727836;0.131222769;1.527629901;1.726727209;0.652275357;0.18717738;1.11058971;1.049218023;0.521438846;0.79206837;0.736527012;0.875061263;1.164352856;0.414836488;-0.512968622;0.416973173;1.080026618;0.795823364;0.416973173;0.14492488;-1.534928507;-1.789369942;-1.209191106;-4.321375694;0.000293035;1.696029885;1.989923175;6.21034287;1.511175486;1.615950052;1.46834733;1.530199698;1.522444234;-0.061371688;1.605305046;0.903089987;1.086359831;0.342422681;1.855519156;-1.496205211;-1.04429637;-0.080180184;0.278752315;0.245209871;0.210424992;0.207081545;-0.058916512;-0.065161154;0.188168859;3.58254763;1.178651489;3.783852141;0.406035691;1.532230164;0.743394825;0.783385895;1.075807523;0.33215921;-1.783599364;0.785237738;-1.030897401;-0.004600263;-0.006867813;0.008682475;0.010552307;0.01026347;-0.005770578;0.010585626;-0.011851698;0;0;1;1;1;0;1;0;3.123026613;1.197703053;0.060707572;2.015086601;2.86227277;0.726727209;1.088939099;1.560166636;4.222575099;0.221785506;0.000200706;1.530199698;1.196129096;0.733420034;0.322219295;1.079181246;0.382162972;0.385489745;2.616684696;1.461871873;1.436940545;1.436940545;0;-1.436940545;3.135743276;1.698802731;1;0;-0.003997532;0.008012521;-0.010241977;0.021960161;0.003738975;-0.015562033;-0.026630228;0.057576143;0.001438196;6.21034287;0.001022346;1
United Kingdom;2005;1.603144373;0.681241237;6.02199452;0.491361694;0.184190446;1.530199698;1.727541257;0.645510691;0.20925737;1.100370545;1.021189299;0.53589172;0.801077042;0.748038326;0.86332286;1.161368002;0.412241994;-0.513776549;0.481299273;1.065774904;0.781588228;0.481299273;0.144487889;-1.468223337;-1.78974612;-1.223859993;-4.154029032;0.0004295;1.717128226;1.990089128;6.224646218;1.528913488;1.62324929;1.474216264;1.534026106;1.542825427;-0.079181246;1.619093331;0.897627091;1.08278537;0.342422681;1.855973201;-1.51115751;-1.066271345;-0.084425093;0.242351899;0.209760959;0.189473059;0.157448565;-0.055138766;-0.074035619;0.193458543;3.615269357;1.188416161;3.811978512;0.414092836;1.530190499;0.754589605;0.800227887;1.080014887;0.34581857;-1.786395849;0.781602879;-1.028099668;9.20E-06;-0.006551279;0.000849154;0.002770483;-0.003395889;-0.00335027;-1.47E-05;-0.002761323;1;0;1;1;0;0;0;0;2.990975761;1.194671133;0.069506496;2.010347043;2.722584912;0.727541257;1.099177535;1.557793328;4.29644453;0.229909259;0.021098341;1.527629901;1.197703053;0.736527012;0.342422681;1.086359831;0.391603008;0.403311989;1.643663616;1.464519749;1.439196828;1.439196828;0;-1.439196828;3.138255814;1.699058986;1;0;-0.004434523;0.010582318;-0.001233305;0.033471475;-0.010496161;-0.015938211;-0.030204689;0.057576143;-0.001593724;6.224646218;0.000261707;1
United Kingdom;2006;1.612783857;0.73239376;6.052544202;0.51851394;0.168595565;1.530199698;1.727541257;0.6811236;0.191542617;1.089905111;1.008600172;0.513045315;0.813501099;0.762993981;0.84509804;1.149219113;0.41954254;-0.496353059;0.554973458;1.066311763;0.7802316;0.554973458;0.143781271;-1.463563159;-1.786510904;-1.226455002;-4.148562317;0.000380984;1.748474755;1.989011633;6.24346097;1.5510603;1.622214023;1.488550717;1.555094449;1.567026366;-0.08130494;1.613841822;0.919078092;1.071882007;0.361727836;1.854913022;-1.511557009;-1.066670835;-0.095939397;0.235583233;0.265715455;0.244785072;0.1440302;-0.035070688;-0.076380705;0.199439761;3.620793007;1.207959038;3.857290952;0.476751813;1.527821676;0.765436825;0.816376186;1.086855859;0.355799823;-1.78764816;0.776775155;-1.024588648;0.002378022;-0.002442844;-0.002875087;-0.014973852;0.005928013;0.001137256;0.003456445;-0.000635462;1;0;0;0;1;1;1;0;2.932540643;1.195001673;0.071115616;2.0089218;2.673959883;0.727541257;1.093576656;1.549684688;4.373769638;0.240915062;0.031346529;1.530199698;1.194671133;0.748038326;0.342422681;1.08278537;0.391731352;0.397363917;2.552769891;1.464519749;1.444145236;1.444145236;0;1.357973755;-2.969093084;-1.611119329;1;0;-0.005141141;0.010582318;0.011190752;0.04842713;-0.011852789;-0.012702995;-0.041108052;0.076881298;-0.001263184;6.24346097;0.008049664;1
