idem;year;Gini_net;gdp_gro;Trade;Gov_ex;Secondary_ed;employ_rate;Education_exp;Health_exp;Soc_kind;Soc_payable;Social_prot_ex_pen;Unemp_tra;Property_taxes;PIT;ind_tx;Corporate_ta;mrp_all;arp_mid;pi_a;pi_m;sav_gdp;RD_gdp;res_1mill;rd;rd1;Gov_debt;cycle;trend;gi_bb
Finland;2008;1.404833717;1.239287134;1.937075678;1.683947131;1.648360011;1.851564082;0.766269921;0.842825472;0.342422681;1.167317335;1.004321374;0.281868303;-2.474421993;-1.311607145;0.907582006;0.523876476;-1.014457707;-1.12335046;1.473394489;1.330569976;1.464091802;0.549870984;3.88563304;5.688923481;0.805061599;1.514547753;-0.001028301;1.405862017;0
Finland;2009;1.401400541;1.227628156;1.848381524;1.738780558;1.650307523;1.837114749;0.813360269;0.895548297;0.397940009;1.238046103;1.068185862;0.384023318;-2.616060221;-1.378927942;0.923409165;0.285557309;-1.016234736;-1.125127469;1.551469705;1.401314473;1.376338076;0.573895747;3.883453439;5.344944837;0.789874568;1.620136055;-0.003276684;1.404677225;0
Finland;2010;1.40654018;1.242526457;1.881326394;1.738780558;1.651278014;1.83346586;0.818219544;0.895627447;0.397940009;1.243038049;1.068185862;0.377747676;-2.686944907;-1.450530038;0.919181555;0.386855529;-1.020916792;-1.129809541;1.638822677;1.480870474;1.374447371;0.571240519;3.887629871;5.343342655;0.78514003;1.673020907;0.001562072;1.404978108;1
Finland;2011;1.40654018;1.241965349;1.898560123;1.7355989;1.64738297;1.839006415;0.810480456;0.893935202;0.414973348;1.235528447;1.049218023;0.306141994;-2.700064341;-1.400135219;0.944245161;0.417803723;-1.061237095;-1.170129821;1.638339972;1.485875432;1.370633346;0.56095938;3.87049649;5.305031556;0.768869631;1.685741739;0.00148234;1.405057841;1
Finland;2012;1.403120521;1.23747803;1.905286945;1.749736316;1.654176542;1.841202996;0.809032022;0.913654081;0.414973348;1.257678575;1.064457989;0.316105253;-2.596471751;-1.393259274;0.954378467;0.32407658;-1.063083987;-1.171976719;1.632867432;1.481151624;1.339663121;0.533960068;3.87353602;5.189233354;0.715326611;1.731588765;-0.001435311;1.404555832;0
Finland;2013;1.40654018;1.235874098;1.894944935;1.759667845;1.656098202;1.838061612;0.806092129;0.918870791;0.431363764;1.276461804;1.075546961;0.356705346;-2.499969616;-1.40118128;0.967967426;0.372912003;-1.073170289;-1.182063035;1.656284596;1.503706119;1.32797653;0.516824807;3.857726344;5.122970043;0.686331214;1.752048448;0.002151168;1.404389012;1
Finland;2014;1.403120521;1.238425361;1.877224444;1.764176132;1.650307523;1.837114749;0.805243158;0.919629271;0.431363764;1.292256071;1.086359831;0.403413472;-2.617801984;-1.347886816;0.964806501;0.284656283;-1.056464119;-1.16535687;1.57076916;1.423994057;1.321625447;0.500964721;3.845673876;5.082540457;0.662087723;1.779596491;-0.001116802;1.404237323;0
Finland;2015;1.40654018;1.240857592;1.85332299;1.752048448;1.653212514;1.836007459;0.792391689;0.86332286;0.447158031;1.294466226;1.049218023;0.414973348;-2.525422878;-1.359404416;0.954242509;0.335604914;-0.993434869;-1.102327632;1.49850905;1.350479748;1.325194492;0.46113371;3.835344743;5.082577729;0.611091853;1.799444568;0.000905541;1.405634639;1
Finland;2016;1.409933123;1.236134585;1.850704938;1.745074792;1.653212514;1.839320894;0.77815125;0.857332496;0.447158031;1.28780173;1.041392685;0.397940009;-2.620001951;-1.364452207;0.959041392;0.346459774;NA;NA;NA;NA;1.342477493;0.438168806;3.815011571;5.121567169;0.58823176;1.796906012;0.000780777;1.409152346;1
Finland;2017;1.413299764;1.238842311;1.87652641;1.729974286;NA;NA;0.755874856;0.84509804;0.447158031;1.276461804;1.008600172;0.342422681;-2.394839762;-1.390797572;0.954242509;0.437158949;NA;NA;NA;NA;1.37945154;0.440421013;3.827487537;5.279833576;0.607539445;1.784263198;-0.002842485;1.416142249;0
Finland;2018;1.414973348;1.238851571;1.891283218;1.725094521;NA;NA;0.740362689;0.84509804;0.447158031;1.26245109;0.991226076;0.278753601;-2.528756831;-1.378612893;0.959041392;0.407826171;NA;NA;NA;NA;1.383464745;0.44307671;3.836394366;5.307516355;0.612981007;1.771088313;-0.013655702;1.42862905;0
France;1993;1.459392488;1.199373652;1.59738281;1.737192643;1.593286067;1.790659626;NA;NA;0.643452676;1.247973266;NA;NA;-2.331798472;-1.403866435;0.847972099;0.277838333;-1.048425471;-1.231035009;1.728208729;1.471849328;1.326815884;NA;NA;NA;NA;NA;-0.001059578;1.460452066;0
France;1994;1.457881897;1.203038003;1.61778764;1.73239376;1.603144373;1.788357902;NA;NA;0.643452676;1.245512668;NA;NA;-2.310164269;-1.434707387;0.857110442;0.286905353;-1.035335046;-1.188034422;1.704481761;1.485402838;1.338692806;NA;NA;NA;NA;NA;-0.000812028;1.458693925;0
France;1995;1.456366033;1.196068911;1.636207198;1.733999287;1.608526034;1.789941713;0.75755664;0.848278724;0.643452676;1.245512668;0.954242509;0.234962545;-2.343416613;-1.446889569;0.863025154;0.309843005;-1.030673088;-1.187505766;1.718189706;1.491270141;1.344646524;NA;NA;NA;NA;1.746634199;0.000149455;1.456216579;1
France;1996;1.45331834;1.203112224;1.642825798;1.73479983;1.615950052;1.787450104;0.755861674;0.856135871;0.653212514;1.247973266;0.963787827;0.259750184;-2.307097307;-1.451186376;0.882701018;0.351603072;-1.034447882;-1.18627296;1.721503158;1.501176674;1.330499779;0.346900388;3.426328426;4.558729214;0.46155089;1.775974331;-7.02E-05;1.453388499;0
France;1997;1.450249108;1.203559098;1.677436505;1.731588765;1.620136055;1.787763539;0.752638044;0.846733453;0.662757832;1.250420002;0.963787827;0.255489852;-2.229764275;-1.493424583;0.881496961;0.405175546;-1.044164636;-1.19860591;1.790027531;1.559381136;1.3515044;0.331830022;3.424532211;4.628270349;0.448469734;1.78604121;-0.000457853;1.450706961;0
France;1998;1.44870632;1.202237029;1.690246799;1.718501689;1.599883072;1.789451704;0.746647259;0.840630902;0.662757832;1.240549248;0.954242509;0.242479567;-2.269627179;-1.490244439;0.874837426;0.410102077;-1.053108758;-1.197231051;1.784166915;1.56938947;1.369713008;0.321134272;3.425622269;4.692119382;0.43986179;1.785329835;9.75E-05;1.448608775;1
France;1999;1.447158031;1.201286202;1.69225635;1.716837723;1.603144373;1.793033228;0.751611627;0.836064596;0.662757832;1.235528447;0.963787827;0.250260045;-2.217438941;-1.471476825;0.876531239;0.458033192;-1.048887445;-1.198689599;1.763843965;1.543413567;1.375772896;0.323802614;3.436598827;4.72797952;0.44547886;1.779596491;2.19E-05;1.44713616;1
France;2000;1.445604203;1.20275148;1.742405887;1.7084209;1.609594409;1.801457296;0.746236258;0.841211865;0.672097858;1.222716471;0.934498451;0.239349916;-2.201026338;-1.465254536;0.858232236;0.473632927;-1.073946844;-1.18832847;1.741203682;1.573605485;1.37688263;0.320864667;3.464742041;4.770543134;0.441792987;1.767897616;-0.000811201;1.446415404;0
France;2001;1.447158031;1.198672223;1.734933118;1.709269961;1.609594409;1.805835134;0.747749873;0.843806662;0.681241237;1.225309282;0.934498451;0.238661925;-2.191788281;-1.497116343;0.846930853;0.51401618;-1.079507247;-1.176042169;1.760671951;1.616147941;1.375431142;0.330015826;3.47521465;4.779918454;0.453914044;1.764176132;0.000566388;1.446591643;1
France;2002;1.447158031;1.196349282;1.719459823;1.718501689;1.608526034;1.80620605;0.760245955;0.859993025;0.698970004;1.23299611;0.944482672;0.276151878;-2.218048576;-1.521767357;0.840462906;0.444669231;-1.088244402;-1.175116269;1.788253578;1.656054807;1.367461373;0.337357415;3.49376633;4.777590503;0.461323234;1.77815125;4.71E-05;1.447110897;1
France;2003;1.44870632;1.191480207;1.70011481;1.722633923;1.614897216;1.806519134;0.758773521;0.874732787;0.716003344;1.238046103;0.959041392;0.319200408;-2.222324318;-1.515130146;0.841298329;0.38327665;-1.079188184;-1.212288088;1.836774227;1.63511055;1.354343457;0.326323569;3.505115808;4.747130661;0.441954191;1.80685803;0.000799003;1.447907317;1
France;2004;1.44870632;1.19636565;1.70924263;1.720159303;1.617000341;1.804990823;0.742522969;0.877252466;0.72427587;1.238046103;0.939519253;0.312167519;-2.182445159;-1.536774472;0.846802086;0.428458774;-1.075390453;-1.23512404;1.898107095;1.652632595;1.359879607;0.321103173;3.522987337;4.790838636;0.436661656;1.81756537;-0.000249353;1.448955673;0
France;2005;1.450249108;1.197870292;1.725519728;1.723455672;1.615950052;1.804480189;0.740247749;0.882833051;0.72427587;1.243038049;0.934498451;0.286557149;-2.163699424;-1.491269216;0.854058732;0.371437317;-1.07658757;-1.235965155;1.843156787;1.605481902;1.352916827;0.312073638;3.520255342;4.762612687;0.422209676;1.82672252;-0.000670233;1.450919341;0
France;2006;1.45331834;1.195296008;1.741838714;1.720159303;1.614897216;1.804309844;0.737195311;0.877954219;0.72427587;1.243038049;0.934498451;0.248954189;-2.185375505;-1.533597104;0.851624369;0.461348434;-1.082576394;-1.241954002;1.90465706;1.660236022;1.361811882;0.311952955;3.534501849;4.813326615;0.424821241;1.808885867;-0.000928455;1.454246795;0
France;2007;1.459392488;1.195390901;1.744666108;1.717670503;1.621176282;1.808548551;0.72367527;0.87098797;0.72427587;1.240549248;0.939519253;0.211688572;-2.165051592;-1.578835285;0.846197077;0.461048092;-1.082030665;-1.241408254;1.959979154;1.708348193;1.370153417;0.306319926;3.554586785;4.870329229;0.419705294;1.808210973;0.000583604;1.458808884;1
France;2008;1.463892989;1.189659881;1.752231635;1.72427587;1.627365857;1.812411958;0.730613462;0.870588414;0.73239376;1.245512668;0.924279286;0.187392262;-2.218605321;-1.576557275;0.838923982;0.453165393;-1.080438702;-1.239816282;1.954641379;1.703373497;1.361189761;0.314113813;3.563467413;4.850555357;0.427568506;1.832508913;0.000216698;1.463676291;1
France;2009;1.46834733;1.186690479;1.695200065;1.754348336;1.620136055;1.806688615;0.75294161;0.898967907;0.763427994;1.283301229;0.968482949;0.264904084;-2.246227965;-1.609493236;0.827372798;0.155336037;-1.074161543;-1.233539135;1.985372895;1.728855737;1.312637476;0.344798866;3.573716681;4.690994445;0.452595913;1.897077003;-7.53E-05;1.468422663;0
France;2010;1.471291711;1.194917473;1.732139857;1.751279104;1.621176282;1.806179974;0.750799795;0.900221575;0.763427994;1.283301229;0.963787827;0.277858966;-2.214260444;-1.589689185;0.831489199;0.368286885;-1.078811196;-1.238188769;1.968335296;1.71497449;1.315026313;0.338171519;3.588048938;4.718378766;0.444704446;1.911690159;-0.001516692;1.472808403;0
France;2011;1.478566496;1.193098062;1.76469163;1.747411808;1.622214023;1.805500858;0.738596705;0.899713847;0.763427994;1.281033367;0.959041392;0.266752539;-2.201713701;-1.573679058;0.834120785;0.419294722;-1.292400521;-1.451778094;2.284632783;2.033823635;1.32782791;0.340763273;3.595759453;4.774549758;0.452474985;1.930439595;0.002037503;1.476528993;1
France;2012;1.480006943;1.190964864;1.77232453;1.754348336;1.620136055;1.806349587;0.739832292;0.903289407;0.763427994;1.292256071;0.968482949;0.279578096;-2.152871574;-1.516666469;0.83438947;0.413299764;-1.289587793;-1.448965359;2.197597174;1.955874564;1.329003631;0.347733868;3.609941128;4.797624868;0.462139573;1.951823035;0.002034157;1.477972786;1
France;2013;1.475671188;1.191706565;1.771578693;1.755874856;1.632457292;1.806519134;0.740198107;0.905693573;0.770852012;1.298853076;0.973127854;0.289839866;-2.15670555;-1.46525312;0.834474855;0.42143939;-1.302003097;-1.461380689;2.141292615;1.9077641;1.327412349;0.349671808;3.618551748;4.803310276;0.464158676;1.965201701;-0.001612923;1.477284112;0
France;2014;1.474216264;1.191259204;1.777292487;1.756636108;1.638489257;1.804820679;0.74147922;0.913833533;0.77815125;1.301029996;0.968482949;0.293028909;-2.137501273;-1.459059571;0.841185436;0.36567514;-1.190896663;-1.350274283;1.970130616;1.737589174;1.333737451;0.357156992;3.626713751;4.837083953;0.476353656;1.977266212;-0.002144127;1.476360391;0
France;2015;1.474216264;1.192254827;1.790648875;1.754348336;1.63748973;1.804990823;0.73239376;0.912334327;0.785329835;1.29666519;0.963787827;0.278753601;-2.097940284;-1.467324178;0.838849091;0.319394035;-1.041564087;-1.200941661;1.762170736;1.528312168;1.345292842;0.355457267;3.634224252;4.889095872;0.478194117;1.980365723;-0.00149272;1.475708984;0
France;2016;1.472756449;1.188381505;1.786042222;1.753583059;1.638489257;1.807535028;0.740362689;0.908485019;0.785329835;1.29666519;0.973127854;0.301029996;-2.038205428;-1.460016607;0.838849091;0.307748625;NA;NA;NA;NA;1.342508045;0.34681832;3.644901141;4.893309107;0.465606385;1.991034534;-0.001232935;1.473989385;0
France;2017;1.472756449;1.190030782;1.79725411;1.752048448;NA;NA;0.73239376;0.908485019;0.785329835;1.292256071;0.973127854;0.278753601;-2.007141171;-1.461993199;0.851258349;0.367178439;NA;NA;NA;NA;1.349697222;0.343520846;3.659070816;4.938637715;0.463649131;1.99305548;0.004181831;1.468574618;1
France;2018;1.474216264;1.190336396;1.802420979;NA;NA;NA;0.707570176;0.908485019;0.77815125;1.290034611;0.959041392;0.278753601;-2.083458823;-1.462661276;0.857332496;0.3240912;NA;NA;NA;NA;1.358522155;0.342426629;3.673511091;4.990546203;0.465194162;1.992962356;0.018441129;1.455775135;1
Germany;1993;1.416640507;1.191586541;1.608999705;NA;1.764922985;1.832171997;NA;NA;NA;NA;NA;NA;-4.229239351;-1.406815717;NA;0.113274692;-0.963359917;-1.200738033;1.689217137;1.355269872;1.380005938;NA;NA;NA;NA;NA;0.001167804;1.415472704;1
Germany;1994;1.414973348;1.195497206;1.624002966;NA;1.780317312;1.828567659;NA;NA;NA;NA;NA;NA;-4.067955719;-1.407985852;NA;0.022840611;-0.962933453;-1.17123382;1.649080648;1.355796678;1.389059736;NA;NA;NA;NA;NA;0.001229637;1.413743711;1
Germany;1995;1.413299764;1.188307748;1.638935513;1.737987326;1.771587481;1.829734912;0.642944494;0.785746929;0.86332286;1.235528447;0.927384154;NA;-4.109459262;-1.354741872;0.80146474;0.004321374;-0.959259044;-1.190092291;1.612267858;1.299548393;1.393287093;NA;NA;NA;NA;1.738780558;0.001366815;1.411932949;1
Germany;1996;1.409933123;1.195072114;1.653180949;1.689308859;1.753583059;1.826119683;0.650990407;0.793771999;0.875061263;1.252853031;0.946342351;NA;-4.086393997;-1.410051091;0.799790655;0.131297797;-0.955615492;-1.209807058;1.705889761;1.347466666;1.379789863;0.330233118;3.451867629;4.762851964;0.455652309;1.760422483;-0.000196754;1.410129878;0
Germany;1997;1.408239965;1.194335603;1.695490739;1.682145076;1.760422483;1.822355793;0.648064546;0.78184668;0.86332286;1.255272505;0.943725514;NA;-4.067968392;-1.427302851;0.796165354;0.155943018;-0.950699402;-1.186538422;1.693549672;1.356935967;1.388339384;0.338797022;3.4619105;4.806306691;0.470365249;1.768638101;-0.001361947;1.409601912;0
Germany;1998;1.409933123;1.193531929;1.71250552;1.678518379;1.758154622;1.823679487;0.640281477;0.780911931;0.86332286;1.247973266;0.947937475;NA;NA;-1.421461463;0.806446619;0.188928484;-0.960128809;-1.137092584;1.616333288;1.364786101;1.402249386;0.344775306;3.46541244;4.859372467;0.483460961;1.773786445;-0.001513776;1.411446899;0
Germany;1999;1.416640507;1.194143076;1.727292688;1.678518379;1.755874856;1.828082741;0.63920773;0.782747666;0.86332286;1.252853031;0.941018839;NA;NA;-1.411713412;0.82404543;0.236789099;-0.950665291;-1.144559606;1.615790147;1.342066941;1.390158562;0.369521983;3.495442939;4.859219929;0.513694148;1.77815125;0.001051583;1.415588925;1
Germany;2000;1.419955748;1.192858989;1.788097609;1.650307523;1.758911892;1.831772838;0.607103057;0.808757403;0.86332286;1.240549248;0.929418926;0.392613404;NA;-1.403045978;0.820566599;0.243534102;-1.002093576;-1.091090546;1.530850202;1.405983362;1.391926605;0.380464506;3.500778446;4.872826656;0.529578668;1.770115295;-0.000691712;1.42064746;0
Germany;2001;1.428134794;1.191813613;1.792236133;1.671172843;1.770852012;1.831397097;0.616110155;0.813831149;0.86332286;1.245512668;0.924279286;0.38887873;NA;-1.3816284;0.804869297;-0.235823868;-1.027843006;-1.090520189;1.506693665;1.420097087;1.390706021;0.379543;3.511325009;4.883220831;0.527832736;1.761175813;0.001986534;1.42614826;1
Germany;2002;1.431363764;1.189942186;1.783710736;1.674861141;1.783188691;1.827743099;0.617101913;0.823728836;0.875061263;1.255272505;0.939519253;0.412900272;NA;-1.415487066;0.791779398;-0.007446482;-1.055215885;-1.089950581;1.54281095;1.493644437;1.398402879;0.384514699;3.513229857;4.912910746;0.537706462;1.773786445;0.000342821;1.431020943;1
Germany;2003;1.434568904;1.189104582;1.789010216;1.679427897;1.774516966;1.822051806;0.617725933;0.831343866;0.880813592;1.264817823;0.949390007;0.436540941;NA;-1.435776405;0.790979156;0.089198367;-1.007805382;-1.088371055;1.562657481;1.446983189;1.384010933;0.391839827;3.517891944;4.868800912;0.542310605;1.800029359;-0.001338273;1.435907177;0
Germany;2004;1.439332694;1.191535795;1.818596073;1.665580991;1.770852012;1.817472273;0.610747837;0.807422386;0.86332286;1.257678575;0.939519253;0.427859111;NA;-1.471532854;0.781984487;0.176958981;-0.891412001;-0.985640342;1.450402145;1.311742046;1.398627419;0.384980296;3.51977202;4.922849656;0.538443997;1.811575006;-0.002411388;1.441744082;0
Germany;2005;1.450249108;1.188836732;1.847703362;1.664641976;1.767897616;1.815909651;0.610590356;0.813276482;0.86923172;1.252853031;0.944482672;0.524149082;NA;-1.470392204;0.783620084;0.239799818;-1.02958709;-1.156194341;1.700059145;1.513896831;1.392442878;0.385357779;3.5231004;4.905716059;0.536588695;1.826074803;0.00193369;1.448315418;1
Germany;2006;1.45484486;1.190500206;1.886953924;1.650307523;1.773054693;1.827046017;0.603142902;0.806772171;0.86332286;1.23299611;0.924279286;0.503809597;NA;-1.444289662;0.788733829;0.324282455;-1.029177612;-1.155784873;1.669288143;1.486430584;1.414752825;0.391619552;3.535872274;5.002385289;0.554044868;1.822821645;0.001518112;1.453326748;1
Germany;2007;1.456366033;1.190764482;1.899659287;1.631443769;1.778874472;1.838691709;0.59102486;0.800929924;0.857332496;1.204119983;0.886490725;0.425732359;NA;-1.421635552;0.830387816;0.338057875;-1.066646125;-1.193253361;1.696371401;1.516382052;1.449494246;0.388649942;3.553701448;5.151069801;0.563345855;1.804139432;0.000215894;1.45615014;1
Germany;2008;1.457881897;1.185310949;1.908189516;1.639486489;1.777426822;1.845718018;0.592562328;0.809098898;0.86332286;1.198657087;0.886490725;0.393882887;NA;-1.388312425;0.836654245;0.277379975;-1.067096937;-1.193704191;1.65723436;1.481463936;1.439644681;0.414901516;3.572090151;5.142540587;0.597310761;1.813580989;0.000415887;1.457466009;1
Germany;2009;1.456366033;1.1801257;1.849204648;1.677606953;1.771587481;1.847109741;0.634054935;0.852051031;0.908485019;1.238046103;0.944482672;0.482917062;NA;-1.399399722;0.858705336;0.121231455;-1.069945464;-1.196552678;1.674455485;1.497281384;1.372314708;0.435595945;3.59353107;4.93145554;0.597774722;1.860936621;-0.001774806;1.458140839;0
Germany;2010;1.459392488;1.191486501;1.899290045;1.674861141;1.773786445;1.852784869;0.638900748;0.843116402;0.897627091;1.222716471;0.929418926;0.440600031;NA;-1.431092916;0.844156311;0.173186268;-1.097165681;-1.223772946;1.751332794;1.570146035;1.403602748;0.433557033;3.608312681;5.064637595;0.608541844;1.908485019;-7.04E-06;1.45939953;0
Germany;2011;1.460897843;1.190100596;1.928128105;1.650307523;1.770852012;1.861534411;0.631764468;0.832291111;0.892094603;1.195899652;0.892094603;0.283477723;-3.556425056;-1.415646539;0.846682508;0.225050696;-1.109509169;-1.236116436;1.749903955;1.570672815;1.423956306;0.446478139;3.622090486;5.157698588;0.635765361;1.895974732;-3.96E-05;1.460937413;0
Germany;2012;1.462397998;1.186633936;1.933865508;1.646403726;1.766412847;1.86332286;0.624327923;0.83361966;0.892094603;1.193124598;0.892094603;0.255021559;-3.499071894;-1.388652483;0.847242635;0.235528447;-1.11051112;-1.237118367;1.717927492;1.542114025;1.411891876;0.457598832;3.638721079;5.137480729;0.646080073;1.902546779;-4.57E-05;1.462443744;0
Germany;2013;1.465382851;1.185376247;1.929200666;1.650307523;1.764176132;1.866287339;0.631228039;0.847652767;0.903089987;1.193124598;0.897627091;0.258942188;-3.603816757;-1.380539668;0.84326821;0.252124553;-1.130708243;-1.257315499;1.735773922;1.560987582;1.41182545;0.450410784;3.640152481;5.139259913;0.635901407;1.889301703;0.001809171;1.46357368;1
Germany;2014;1.463892989;1.18842598;1.928298869;1.64738297;1.776701184;1.867909218;0.627195461;0.855092658;0.913813852;1.190331698;0.897627091;0.253761961;-3.628898657;-1.378060393;0.841702322;0.241297387;-1.106076196;-1.232683432;1.698712215;1.524239797;1.43118235;0.457414059;3.635554547;5.203141502;0.654642929;1.874481818;-5.00E-05;1.463942952;0
Germany;2015;1.46686762;1.186898076;1.935180358;1.643452676;1.771587481;1.869084974;0.62324929;0.855095158;0.919078092;1.190331698;0.903089987;0.230448921;-3.970907988;-1.368472842;0.84509804;0.236360888;-1.016416395;-1.143023645;1.564196817;1.390938233;1.440302463;0.464186896;3.676125117;5.294732061;0.66856953;1.858021239;0.002141137;1.464726484;1
Germany;2016;1.46834733;1.18399601;1.927797069;1.646403726;1.764922985;1.873320602;0.612783857;0.857332496;0.929418926;1.190331698;0.919078092;0.204119983;-3.927911234;-1.363216386;0.84509804;0.295643177;NA;NA;NA;NA;1.440546136;0.464954295;3.68679237;5.310994504;0.669788113;1.8401445;0.001291191;1.46705614;1
Germany;2017;1.46834733;1.184618251;1.942966899;1.64738297;NA;NA;0.612783857;0.857332496;0.934498451;1.193124598;0.919078092;0.204119983;-3.92915;-1.350456798;0.84509804;0.307535187;NA;NA;NA;NA;1.44480323;0.482534873;3.705565925;5.353813619;0.697167944;1.814910011;-0.005561743;1.473909073;0
Germany;2018;1.471291711;1.184422408;1.947780827;1.649334859;NA;NA;0.62324929;0.857332496;0.929418926;1.193124598;0.903089987;0.176091259;-3.923341523;-1.341566042;0.84509804;0.330285495;NA;NA;NA;NA;1.446538165;0.490541364;3.716993915;5.376773555;0.709586804;1.791447641;-0.01808351;1.489375221;0
Greece;1993;1.534026106;1.240464394;1.568505608;NA;1.416640507;1.75951818;NA;NA;NA;NA;NA;NA;-2.510497749;-1.639592446;NA;0.139564266;-0.986747227;-1.230006388;2.016709183;1.6178633;1.171682826;NA;NA;NA;NA;NA;-0.002304569;1.536330675;0
Greece;1994;1.53529412;1.245822521;1.558265915;NA;1.439332694;1.758124328;NA;NA;NA;NA;NA;NA;-2.548533838;-1.573676873;NA;0.20709554;-0.932525926;-1.14228888;1.797593593;1.467494484;1.191103155;NA;NA;NA;NA;NA;-0.001688271;1.536982391;0
Greece;1995;1.537819095;1.237642362;1.569466153;1.662757832;1.45331834;1.7567208;0.560005581;0.700626224;0.301029996;1.041392685;0.454036411;NA;-2.553054018;-1.475742964;0.764977579;0.244771761;-0.930085964;-1.13989147;1.682186816;1.372567818;1.152724832;NA;NA;NA;NA;1.995635195;0.000727577;1.537091518;1
Greece;1996;1.536558443;1.248293943;1.573987644;1.654176542;1.465382851;1.754509924;0.561500074;0.694578024;0.301029996;1.041392685;0.45487002;NA;-1.193828127;-1.473425979;0.764509951;0.23146959;-0.9295133;-1.138761395;1.677880623;1.369569044;1.159312984;-0.392043415;NA;NA;-0.454501022;2.005609445;0.000439305;1.536119138;1
Greece;1997;1.534026106;1.248406535;1.594107665;1.640481437;1.477121255;1.752873686;0.593411525;0.690901437;0.301029996;1.041392685;0.455551276;NA;-2.483736609;-1.427700798;0.778292837;0.254306332;-0.918279776;-1.11453361;1.591220525;1.311028769;1.1934358;-0.367441485;3.002309144;3.583063215;-0.438517823;1.997823081;-0.000127275;1.534153381;0
Greece;1998;1.531478917;1.244094395;1.626014578;1.654176542;1.489958479;1.747994102;0.560093846;0.71702594;0.301029996;1.056904851;0.467913492;NA;-2.436010123;-1.332601442;0.772640358;0.422261451;-0.913252684;-1.092441391;1.455788973;1.217001844;1.190342524;-0.302247726;3.068878695;3.653016812;-0.359778321;1.988558957;-0.000182064;1.531660981;0
Greece;1999;1.5289167;1.240557924;1.675573043;1.664641976;1.521138084;1.747411808;0.572900913;0.747598795;0.322219295;1.068185862;0.47905287;NA;-2.522194355;-1.313975005;0.792136532;0.472171147;-0.91375802;-1.086315387;1.427391266;1.200655199;1.184244624;-0.245475841;3.126229413;3.702220374;-0.290703445;1.995196292;-8.23E-05;1.528998981;0
Greece;2000;1.526339277;1.242466109;1.766529418;1.666517981;1.539076099;1.751663946;0.585699248;0.749565964;0.342422681;1.089905111;0.505149978;NA;-2.429819929;-1.31574933;0.800727498;0.600864036;-0.913846691;-1.029490875;1.354551928;1.202393171;1.171632009;-0.269217724;3.118646922;3.653906559;-0.315424103;2.020775488;-2.82E-05;1.526367521;0
Greece;2001;1.523746467;1.241223721;1.749272171;1.662757832;1.542825427;1.7507012;0.56911309;0.798424206;0.361727836;1.100370545;0.505149978;-0.119814976;-2.493977709;-1.360556604;0.825691976;0.510679031;-0.931634527;-1.016211828;1.382613714;1.267541509;1.179806044;-0.252215434;3.110827315;3.670172867;-0.297565293;2.029789471;-0.000149358;1.523895825;0
Greece;2002;1.522444234;1.239720155;1.701990817;1.660865478;1.556302501;1.758722699;0.592426929;0.775813654;0.361727836;1.100370545;0.505149978;-0.103497757;-2.506696369;-1.358501129;0.864753088;0.510410948;-0.944192942;-1.00523911;1.365618466;1.282687178;1.165137962;-0.272865576;3.127753001;3.644263756;-0.317926041;2.020775488;0.000755456;1.521688777;1
Greece;2003;1.51851394;1.235595709;1.68295741;1.668385917;1.571708832;1.767155866;0.628876544;0.776599159;0.380211242;1.117271296;0.51851394;-0.165906572;-2.622194603;-1.37634689;0.828977077;0.447778009;-0.900247556;-0.983243614;1.35328429;1.239052923;1.211496436;-0.262378048;3.144044329;3.808998498;-0.317870069;2.006466042;-0.001208601;1.519722541;0
Greece;2004;1.51851394;1.236489114;1.698086982;1.677606953;1.58546073;1.77140373;0.613420542;0.750779111;0.361727836;1.10720997;0.531478917;-0.07738203;-2.623464567;-1.370238027;0.812446546;0.457579147;-0.881016112;-1.001501773;1.372295813;1.207201778;1.225953968;-0.277942229;3.215860337;3.94249674;-0.340744378;2.012415375;-0.000110411;1.518624351;0
Greece;2005;1.51851394;1.229955761;1.706725155;1.658964843;1.597695186;1.775428392;0.624328648;0.790982333;0.380211242;1.133538908;0.505149978;-0.104867205;-2.595230376;-1.340817009;0.827658427;0.506910726;-0.877699902;-1.01113036;1.355740785;1.176834957;1.140598379;-0.23735144;3.241917888;3.697726288;-0.270722668;2.031004281;0.0005341;1.51797984;1
Greece;2006;1.51851394;1.236892412;1.723046953;1.654176542;1.575187845;1.782114147;0.562022524;0.770587229;0.397940009;1.146128036;0.556302501;-0.134060706;-2.668864606;-1.350291876;0.830758525;0.416806872;-0.862514599;-0.995945049;1.344816509;1.164646456;1.19450548;-0.250897815;3.250358794;3.882571391;-0.299698815;2.015359755;0.001234459;1.517279481;1
Greece;2007;1.515873844;1.228936848;1.759851903;1.673020907;1.579783597;1.784438974;0.555264097;0.779000365;0.414973348;1.164352856;0.531478917;-0.075195479;-2.707822209;-1.332519655;0.850987072;0.389343311;-0.881512148;-1.014942608;1.352430973;1.174632263;1.165756486;-0.239163024;3.276389958;3.819472845;-0.278805846;2.013258665;-0.000600208;1.516474052;0
