"idem","year","Gini_net","gdp_gro","Trade","Gov_ex","Secondary_ed","employ_rate","Education_exp","Health_exp","Soc_kind","Soc_payable","Social_prot_ex_pen","Unemp_tra","Property_taxes","PIT","ind_tx","Corporate_ta","mrp_all","arp_mid","pi_a","pi_m","sav_gdp","RD_gdp","res_1mill","rd","rd1","Gov_debt","cycle","trend","gi_bb","phat0","invwt","mu","mu0","mu1","mu6","mdiff1","iptw","dr1"
"Cyprus",1999,1.472756449,1.33836656,2.117972346,1.530199698,1.568201724,1.978087427,NA,NA,NA,0.919078092,0.579783597,NA,-2.388096608,-1.497209823,0.617576261,NA,-0.904009938,-0.985435373,1.475403521,1.35349256,1.353829767,-0.661423992,2.604883004,3.52656815,-0.895455489,1.738780558,0.000483709,1.47227274,1,0.490996044391796,2.03667628572999,0.00480295793005325,0,1,0.00480295793005325,-1.03667628572999,2.99952813433421,1.96285184860422
"Cyprus",2000,1.471291711,1.338993082,2.13829137,1.534026106,1.561101384,1.979865764,NA,NA,NA,0.924279286,0.591064607,NA,-2.239906068,-1.509926461,0.700955148,NA,-0.944230761,-0.978042058,1.476771583,1.425719011,1.361915349,-0.644165504,2.637867911,3.592552797,-0.877298887,1.739572344,-0.000422594,1.471714305,0,0.490682074042874,1.96341017866349,0.00726884930069471,0.00726884930069471,0,0,0.0070028834034603,-2.88874912116063,-2.88174623775717
"Cyprus",2001,1.471291711,1.331511485,2.120076624,1.545307116,1.558708571,1.981636848,0.714018779,0.422147227,NA,0.934498451,0.612783857,-0.363862832,-2.284651717,-1.481976368,0.725014163,NA,-0.931414173,-0.960010778,1.422713286,1.380333794,1.351477033,-0.625361616,2.673923209,3.613745805,-0.845161861,1.752048448,4.01e-05,1.471251657,1,0.489082956965206,2.04464290926241,0.0048357490352946,0,1,0.0048357490352946,-1.04464290926241,3.00826616435271,1.9636232550903
"Cyprus",2002,1.471291711,1.322229701,2.092161287,1.564666064,1.556302501,1.983400738,0.737237536,0.454762247,NA,0.977723605,0.653212514,-0.334762968,-2.239607211,-1.440428417,0.784525981,NA,-0.947445326,-0.964453388,1.389226067,1.364727172,1.335063771,-0.553354118,2.78496139,3.718101056,-0.738763035,1.775974331,0.000531162,1.470760549,1,0.485437323095569,2.05999817571326,0.00376310216743048,0,1,0.00376310216743048,-1.05999817571326,3.03085824060204,1.97086006488878
"Cyprus",2003,1.469822016,1.320740311,2.056922728,1.605305046,1.546542663,1.981289036,0.787396169,0.485429303,-1,1.017033339,0.698970004,-0.330029296,-2.151743993,-1.431836687,0.851367922,NA,-0.977784071,-1.088382239,1.558385619,1.400027104,1.326241908,-0.497108788,2.831122061,3.754752726,-0.659286508,1.800029359,-0.000329234,1.47015125,0,0.474264408256676,1.90209682529583,0.00785429814474714,0.00785429814474714,0,0,0.00708533742130332,-2.79574379038352,-2.78865845296221
"Cyprus",2004,1.469822016,1.326072604,2.05654101,1.583198774,1.542825427,1.97798931,0.767918385,0.448312504,NA,1.041392685,0.73239376,-0.305348254,-1.868982502,-1.541459487,0.878437196,NA,-1.001664346,-1.286270943,1.982734548,1.544025009,1.341366691,-0.474126288,2.900524883,3.890667465,-0.63597721,1.80685803,3.02e-05,1.469791803,1,0.479756521471262,2.08439063409355,0.00860214857046526,0,1,0.00860214857046526,-1.08439063409355,3.0636832439349,1.97929260984135
"Cyprus",2005,1.469822016,1.324012306,2.048898087,1.591064607,1.57863921,1.976248484,0.761695077,0.43998536,-1,1.064457989,0.755874856,-0.27250919,-1.805443984,-1.506673003,0.916861892,NA,-1.019043588,-1.353813982,2.039754977,1.535365463,1.340749315,-0.435014545,2.962203851,3.971572784,-0.583245453,1.797959644,5.55e-05,1.469766503,1,0.47784310843046,2.09273709792454,0.00683497790048126,0,1,0.00683497790048126,-1.09273709792454,3.07595106022943,1.98321396230489
"Cyprus",2006,1.469822016,1.31754053,2.040627817,1.58546073,1.591064607,1.979286379,0.759357281,0.448694175,-1,1.041392685,0.73239376,-0.288496567,-1.977253877,-1.415644598,0.940729764,NA,NA,NA,NA,NA,1.335851283,-0.416279932,2.994280524,3.99991348,-0.556088081,1.768638101,-0.000363673,1.470185689,0,0.481218011736492,1.92759198010565,0.00852224403766644,0.00852224403766644,0,0,0.00790516522184257,-2.83321713022432,-2.82531196500247
"Cyprus",2007,1.471291711,1.320134095,2.04639793,1.572871602,1.589949601,1.982649045,0.757177922,0.417939106,-1,1.017033339,0.72427587,-0.343287637,-1.738925639,-1.272619163,0.966310516,NA,NA,NA,NA,NA,1.292788766,-0.397864014,3.012498731,3.894524516,-0.514354127,1.728353782,8.42e-05,1.471207537,1,0.483426368228908,2.06856734700596,0.00915487409856097,0,1,0.00915487409856097,-1.06856734700596,3.04346599129513,1.97489864428917
"Cyprus",2008,1.472756449,1.306829508,2.052874562,1.582063363,1.586587305,1.982786605,0.787994018,0.430209557,-1,1.037426498,0.72427587,-0.337876481,-1.92502984,-1.368684487,0.980272946,NA,NA,NA,NA,NA,1.2093395,-0.413401444,3.004914868,3.633962243,-0.499942696,1.650307523,7.96e-05,1.472676806,1,0.482920960242178,2.07073223638608,0.00695697601497569,0,1,0.00695697601497569,-1.07073223638608,3.0496842552898,1.97895201890371
"Cyprus",2009,1.474216264,1.294742845,2.012000852,1.621176282,1.582063363,1.974981359,0.815276473,0.471263739,-1,1.075546961,0.785329835,-0.2862486,-2.220322639,-1.478729005,0.917871383,NA,NA,NA,NA,NA,1.243733902,-0.352206405,3.027656111,3.765598549,-0.438051046,1.727541257,-0.000294529,1.474510793,0,0.472848260045329,1.89698700432249,-0.00487096631833772,-0.00487096631833772,0,0,-0.00436919348604151,-2.79656909436886,-2.8009382878549
"Cyprus",2010,1.477121255,1.303749403,2.032178897,1.621176282,1.584331224,1.970340055,0.827427402,0.475027196,-1,1.103803721,0.792391689,-0.229785593,-2.149771602,-1.464630728,0.917867622,NA,NA,NA,NA,NA,1.195454505,-0.350052109,3.032498048,3.625213453,-0.418471371,1.746634199,0.000425818,1.476695437,1,0.468529719070549,2.1343363276587,-0.00019373361232522,0,1,-0.00019373361232522,-1.1343363276587,3.15267355490332,2.01833722724461
"Cyprus",2011,1.478566496,1.301651708,2.036583642,1.624282096,1.572871602,1.963338014,0.813481368,0.488108935,-1,1.120573931,0.806179974,-0.183552773,-2.243652299,-1.458259464,0.885805654,NA,NA,NA,NA,NA,1.178966493,-0.341473483,3.026856528,3.568562425,-0.402585794,1.814247596,-0.000396346,1.478962841,0,0.467086105188606,1.87647574915252,-0.00188984842874462,-0.00188984842874462,0,0,-0.00165640631736866,-2.77449417325342,-2.77615057957079
"Cyprus",2012,1.481442629,1.296590325,2.035413391,1.620136055,1.582063363,1.944621669,0.78430936,0.472929255,NA,1.120573931,0.799340549,-0.036688688,-2.263122919,-1.450493034,0.908670339,NA,NA,NA,NA,NA,1.155025501,-0.358744083,3.007519201,3.473761373,-0.414358564,1.899273187,3.05e-05,1.481412093,1,0.467628829462576,2.1384481387712,-0.00875153779360915,0,1,-0.00875153779360915,-1.1384481387712,3.16798823268136,2.02954009391016
"Cyprus",2013,1.482873584,1.29123283,2.063015076,1.619093331,1.59439255,1.924279286,0.813177684,0.485081032,NA,1.136720567,0.806179974,0.11973737,-2.076973688,-1.550930146,0.888942622,NA,NA,NA,NA,NA,1.161536374,-0.316790807,3.015414475,3.502513595,-0.367964046,2.009450896,-0.000927113,1.483800696,0,0.468301640726669,1.88076563066077,-0.00788588292050929,-0.00788588292050929,0,0,-0.00694561464379933,-2.78893767140195,-2.79588328604575
"Cyprus",2014,1.484299839,1.302044269,2.08753903,1.684845362,1.571708832,1.921839423,0.75642021,0.419746439,NA,1.146128036,0.799340549,0.090750411,-2.039117427,-1.567607172,0.934844301,NA,NA,NA,NA,NA,1.152533611,-0.293837172,3.027319027,3.489086929,-0.338657217,2.029789471,-0.001612633,1.485912472,0,0.444316728014827,1.79958629387476,-0.00974799446476493,-0.00974799446476493,0,0,-0.00779436276679311,-2.67112564626492,-2.67892000903171
"Cyprus",2015,1.482873584,1.314243818,2.139964746,1.608526034,1.574031268,1.928117993,0.77815125,0.407650596,NA,1.139879086,0.77815125,-0.045757491,-2.229910885,-1.562632583,0.934470047,NA,NA,NA,NA,NA,1.195772885,-0.31822527,3.003914572,3.591999595,-0.38052515,2.031406996,-0.003858648,1.486732231,0,0.465748979419861,1.87177929751844,-0.00905838795799085,-0.00905838795799085,0,0,-0.00789691509066674,-2.77561207536817,-2.78350899045883
"Cyprus",2016,1.481442629,1.309432788,2.145506989,1.579783597,1.57634135,1.939144397,0.770852012,0.414973348,NA,1.133538908,0.770852012,-0.096910013,-2.549691904,-1.554885199,0.968161915,NA,NA,NA,NA,NA,1.272974332,-0.272117297,3.021410807,3.846178405,-0.346398335,2.014403739,-0.002412344,1.483854973,0,0.476859457091243,1.91153221358035,-0.00240739157911785,-0.00240739157911785,0,0,-0.00219441497506797,-2.83182530790466,-2.83401972287973
"Cyprus",2017,1.481442629,1.306876105,2.165555436,1.574031268,NA,NA,0.755874856,0.414973348,NA,1.113943352,0.748188027,-0.22184875,-3.01212128,-1.51310063,0.963787827,NA,NA,NA,NA,NA,1.291005671,-0.251099075,3.077888187,3.973571105,-0.324170329,1.972590032,0.009892419,1.47155021,1,0.479287920789321,2.08642854665133,-0.00085905385618501,0,1,-0.00085905385618501,-1.08642854665133,3.0909241913718,2.00449564472047
"Cyprus",2018,1.481442629,1.306115548,2.162401088,NA,NA,NA,0.755874856,0.414973348,NA,1.10720997,0.698970004,-0.301029996,-3.259501924,-1.497755489,0.995635195,NA,NA,NA,NA,NA,1.299275374,-0.252906843,3.098938655,4.02637468,-0.328595634,2.00242764,0.039434197,1.442008431,1,NA,NA,0.000104270268055595,0,1,0.000104270268055595,NA,NA,NA
"Denmark",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",1997,1.344392274,1.255524201,1.852883291,1.747411808,1.725911632,1.880639602,0.806342359,0.815220001,0.079181246,1.255272505,1.235528447,0.692513263,-2.716980821,-0.941716064,0.971777365,0.417305583,-1.079930423,-1.080262606,1.017300649,1.016987827,1.421919768,0.276264144,3.520865342,5.006388029,0.392825447,NA,0.0001951,1.344197174,1,0.534997513379312,1.8691675661883,0.0113962726792705,0,1,0.0113962726792705,-0.869167566188299,2.51289443479493,1.64372686860663
"Denmark",1998,1.348304863,1.250858852,1.85365901,1.743509765,1.725911632,1.882096016,0.825389138,0.819158096,0.113943352,1.240549248,1.225309282,0.658923865,-2.724806287,-0.968223308,0.974403495,0.469380136,-1.127393941,-1.106387451,1.071230118,1.091569091,1.410425455,0.302372061,3.53636726,4.987782402,0.426473252,NA,0.000681556,1.347623307,1,0.534637576779619,1.87042595476263,0.00784209502551936,0,1,0.00784209502551936,-0.870425954762633,2.52190441068788,1.65147845592524
"Denmark",1999,1.352182518,1.250245578,1.862056275,1.736396502,1.725094521,1.881099218,0.811848182,0.837286629,0.079181246,1.227886705,1.220108088,0.643590248,-2.698549563,-0.962441567,0.973839021,0.36567514,-1.099332534,-1.088459425,1.047578595,1.058043327,1.429549341,0.327898147,3.551438183,5.076956114,0.468746579,NA,0.000940041,1.351242477,1,0.534269879321309,1.87171322716211,0.0048763016454918,0,1,0.0048763016454918,-0.871713227162112,2.53089790447797,1.65918467731586
"Denmark",2000,1.354108439,1.252877723,1.919435622,1.721810615,1.719331287,1.882239848,0.798536416,0.825319711,0.079181246,1.212187604,1.209515015,0.630571991,-2.647377635,-0.947505329,0.963358711,0.501880494,-1.14722917,-1.120920749,1.062078383,1.087005752,1.463327761,0.346352974,3.551431674,5.196908559,0.506827922,1.719331287,-0.000388885,1.354497324,0,0.536758593720782,2.15870167572467,0.00562659106629315,0.00562659106629315,0,0,0.00651954049713133,-2.92311615638222,-2.91659661588508
"Denmark",2001,1.357934847,1.244533393,1.924538998,1.722633923,1.718501689,1.881954971,0.805814124,0.840884391,0.113943352,1.214843848,1.217483944,0.61342973,-2.691501164,-0.953997653,0.963962329,0.433289685,-1.167312944,-1.13960448,1.087179999,1.113613808,1.461882855,0.366359443,3.559978852,5.204272046,0.535574588,1.685741739,0.000294205,1.357640642,1,0.535929659957402,1.86591650866923,-0.0087895159915945,0,1,-0.0087895159915945,-0.865916508669225,2.53379304871452,1.66787654004529
"Denmark",2002,1.361727836,1.245094645,1.927556962,1.725911632,1.711807229,1.880098704,0.817954406,0.84976237,0.146128036,1.217483944,1.225309282,0.619985273,-2.731398606,-0.967517029,0.965018969,0.446381812,-1.173005085,-1.146040323,1.108813529,1.134902395,1.450172683,0.387647835,3.677137453,5.332484287,0.5621563,1.691081492,0.001137764,1.360590072,1,0.532114433288919,1.87929501144923,-0.00362245695175134,0,1,-0.00362245695175134,-0.879295011449231,2.55908832914636,1.67979331769713
"Denmark",2003,1.36361198,1.240422652,1.908268778,1.72916479,1.687528961,1.875784485,0.817342465,0.853989645,0.146128036,1.235528447,1.240549248,0.635235829,-2.710685626,-0.97383615,0.966535184,0.448087667,-1.101117474,-1.086322808,1.057900421,1.072308002,1.442743695,0.399820768,3.664540698,5.286992986,0.576838893,1.664641976,9.52e-05,1.363516812,1,0.530968087133758,1.88335236002251,-0.00222413212175665,0,1,-0.00222413212175665,-0.883352360022507,2.56816184068796,1.68480948066546
"Denmark",2004,1.36361198,1.248019706,1.91530563,1.72427587,1.683947131,1.87895243,0.821500848,0.857907274,0.146128036,1.227886705,1.23299611,0.634586929,-2.656742671,-0.985422336,0.971511469,0.461948495,-1.030671248,-1.061310684,1.045839254,1.015646469,1.436805362,0.383664593,3.685137249,5.294824958,0.551251344,1.645422269,-0.003960632,1.367572612,0,0.530557775761408,2.1301875893715,0.00252803208415364,0.00252803208415364,0,0,0.0028571504870434,-2.90474931651429,-2.90189216602725
"Denmark",2005,1.374748346,1.243950052,1.951336387,1.709269961,1.67669361,1.880241776,0.804567912,0.86040719,0.146128036,1.209515015,1.209515015,0.582938855,-2.698995472,-0.979570459,0.989062181,0.535167485,-1.009872142,-1.074498674,1.052547159,0.989240917,1.442651286,0.379009843,3.715790104,5.360589371,0.546779037,1.572871602,0.000757103,1.373991243,1,0.528407957538947,1.89247717740188,-0.001045668064658,0,1,-0.001045668064658,-0.892477177401882,2.60167986947599,1.7092026920741
"Denmark",2006,1.383815366,1.24501184,1.988410438,1.697229343,1.671172843,1.888600662,0.791781438,0.866191879,0.176091259,1.181843588,1.181843588,0.492003071,-2.678798684,-0.971077464,0.996657333,0.565965817,-1.01004778,-1.074674332,1.043592024,0.980834637,1.45319061,0.380753771,3.724148853,5.411898142,0.553307804,1.498310554,0.003222269,1.380593097,1,0.525494656796508,1.9029689209328,-0.00218913053023995,0,1,-0.00218913053023995,-0.902968920932795,2.63335763380724,1.73038871287445
"Denmark",2007,1.383815366,1.241205303,2.000294617,1.695481676,1.63748973,1.886490725,0.773878473,0.884630562,0.176091259,1.170261715,1.170261715,0.436165281,-2.65093997,-0.836850325,1.001880606,0.497482537,-1.01088082,-1.075507329,0.900038658,0.845955943,1.449864703,0.400608783,3.741652264,5.424889548,0.580828534,1.436162647,-0.002035688,1.385851054,0,0.526998967048963,2.11416028789839,-0.00273454971921017,-0.00273454971921017,0,0,-0.00304672670242766,-2.92560749258077,-2.9286542192832
"Denmark",2008,1.390935107,1.237774666,2.020478226,1.702430536,1.627365857,1.891258617,0.785720875,0.896871802,0.204119983,1.164352856,1.170261715,0.405294666,-2.57976853,-0.845898899,0.984601763,0.407220893,-1.010843994,-1.075470522,0.909739331,0.855071821,1.439450431,0.443021907,3.812505288,5.48791238,0.637708075,1.522444234,-7.99e-05,1.391015036,0,0.520713341647211,2.08643404228442,-0.000394180525643772,-0.000394180525643772,0,0,-0.000428251141864961,-2.90209435785332,-2.90252260899519
"Denmark",2009,1.396199347,1.229384987,1.953058806,1.752048448,1.626340367,1.877227325,0.841091513,0.947975114,0.230448921,1.220108088,1.225309282,0.499152652,-2.672772443,-0.825200161,0.988020984,0.281260687,-1.01120433,-1.075830826,0.887775771,0.834445976,1.372644094,0.485031116,3.82327661,5.247998057,0.665775097,1.604226053,0.000618795,1.395580552,1,0.503760542606024,1.98507011848697,0.000425491354633101,0,1,0.000425491354633101,-0.985070118486968,2.77155360318072,1.78648348469375
"Denmark",2010,1.399673721,1.244125332,1.97358953,1.753583059,1.627365857,1.865400118,0.853187385,0.93197151,0.230448921,1.23299611,1.235528447,0.550109016,-2.698614498,-0.899532335,0.976573156,0.356599436,-1.019791792,-1.084418325,0.975469349,0.917335692,1.398320656,0.464946851,3.82860713,5.353620434,0.650144786,1.629409599,0.000699495,1.398974227,1,0.497099028484489,2.01167160404379,0.00535710884766805,0,1,0.00535710884766805,-1.01167160404379,2.815683879462,1.80401227541822
"Denmark",2011,1.401400541,1.23690433,2.005376759,1.751279104,1.635483747,1.86421433,0.833714771,0.926836979,0.204119983,1.235528447,1.227886705,0.549757444,-2.588718146,-0.901199149,0.9801844,0.339848783,-1.029647643,-1.09427415,0.986158933,0.927917579,1.40690536,0.469033682,3.8462096,5.411252903,0.659886002,1.663700925,0.000244561,1.40115598,1,0.498429499453061,2.00630179613631,0.00541063411256637,0,1,0.00541063411256637,-1.00630179613631,2.8116324225147,1.80533062637839
"Denmark",2012,1.403120521,1.235621087,2.013852199,1.763427994,1.63447727,1.860787045,0.843362806,0.937207426,0.204119983,1.238046103,1.220108088,0.537648913,-2.673659841,-0.901042986,0.981549377,0.41763774,-1.029682149,-1.094308685,0.986019165,0.927787878,1.406308713,0.474398396,3.853898203,5.419770622,0.667150598,1.652246341,0.000431946,1.402688575,1,0.493777536323144,2.02520351056547,0.00550767124667173,0,1,0.00550767124667173,-1.02520351056547,2.84160460487565,1.81640109431018
"Denmark",2013,1.401400541,1.235595406,2.013048619,1.746634199,1.631443769,1.860637417,0.83778606,0.930059642,0.176091259,1.240549248,1.214843848,0.521812105,-2.70026818,-0.846178936,0.973100822,0.441223674,-1.041610664,-1.106237168,0.936074589,0.881389003,1.419927785,0.472826633,3.849489298,5.465996814,0.671379673,1.643452676,-0.002945002,1.404345543,0,0.500201725612403,2.00080722812679,-0.000943756791141226,-0.000943756791141226,0,0,-0.000944518618167883,-2.80393233193359,-2.80487685055176
"Denmark",2014,1.409933123,1.236753113,2.008927772,1.742725131,1.638489257,1.862131379,0.853700494,0.933253474,0.176091259,1.238046103,1.195899652,0.487674723,-2.718699725,-0.808822264,0.973436848,0.422917981,-1.037802495,-1.102429006,0.891669125,0.839397764,1.432221625,0.464502961,3.86395647,5.534042014,0.665271185,1.643452676,0.002660445,1.407272678,1,0.495112622691419,2.01974248720226,0.00118656447698595,0,1,0.00118656447698595,-1.01974248720226,2.84770183263687,1.82795934543461
"Denmark",2015,1.413299764,1.237647554,2.017234694,1.736396502,1.636487896,1.866287339,0.84509804,0.929418926,0.176091259,1.230448921,1.181843588,0.431363764,-2.606923402,-0.837953532,0.971803408,0.443601527,-1.00168377,-1.066310282,0.893518468,0.839364454,1.438056908,0.48500695,3.876694863,5.574907829,0.697467595,1.599595926,0.00322207,1.410077694,1,0.494477611226887,2.02233625404965,0.00279554633607426,0,1,0.00279554633607426,-1.02233625404964,2.85816735057701,1.83583109652736
"Denmark",2016,1.411619706,1.232235443,2.000732596,1.720159303,1.630427875,1.874191805,0.832508913,0.924279286,0.176091259,1.217483944,1.164352856,0.380211242,-2.702812657,-0.874593933,0.978746918,0.454333768,NA,NA,NA,NA,1.454212512,0.491923112,3.894684701,5.663699222,0.715360744,1.570514949,-0.002041439,1.413661145,0,0.502067708917814,2.00830518106516,0.000683188496699128,0.000683188496699128,0,0,0.00068886250086585,-2.83496316925348,-2.83427430675262
"Denmark",2017,1.419955748,1.235852507,2.014020862,1.709269961,NA,NA,0.812913357,0.924279286,0.146128036,1.209515015,1.149219113,0.361727836,-2.704327241,-0.874809557,0.982271233,0.514951446,NA,NA,NA,NA,1.460075651,0.483729899,3.898996676,5.69283011,0.706282247,1.55003072,-0.001744705,1.421700454,0,0.498657185299733,1.99464312777248,0.0024348400609584,0.0024348400609584,0,0,0.0024217969338574,-2.83230497448923,-2.82988317755538
"Denmark",2018,1.426511261,1.232375071,2.022164932,1.706717782,NA,NA,0.806179974,0.919078092,0.146128036,1.198657087,1.136720567,0.301029996,-2.675518442,-0.868138971,0.986771734,0.463086184,NA,NA,NA,NA,1.462450401,0.4863001,3.906652149,5.713285002,0.711189776,1.533443464,-0.009602415,1.436113677,0,0.495715251861322,1.98300663204869,-0.00208659405887102,-0.00208659405887102,0,0,-0.00205113579826359,-2.82878129125513,-2.8308324270534
"Estonia",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
