"idem","year","Gini_net","gdp_gro","Trade","Gov_ex","Secondary_ed","employ_rate","Education_exp","Health_exp","Soc_kind","Soc_payable","Social_prot_ex_pen","Unemp_tra","Property_taxes","PIT","ind_tx","Corporate_ta","mrp_all","arp_mid","pi_a","pi_m","sav_gdp","RD_gdp","res_1mill","rd","rd1","Gov_debt","cycle","trend","gi_bb"
"United Kingdom",1997,1.53019969820308,1.204489007681,1.70422855401371,1.55870857053317,1.5500001790844,1.84407650847252,0.624712789014363,0.675468875024441,0.146128035678238,1.09691001300806,0.8750612633917,-0.300038054742396,-1.78751330006077,-1.11456454429379,0.765579538312747,0.534406899137877,-1.07125142430479,-1.46389756128092,1.63160831828186,1.19397885555434,1.26207672644973,0.188787912637469,3.39756122039109,4.28798294294374,0.238264830774774,1.64246452024212,-0.00227360325985,1.53247330146293,0
"United Kingdom",1998,1.53655844257153,1.20003188254325,1.68684069509992,1.55509444857832,1.5479191331585,1.8475893185625,0.620296852702362,0.681879322214313,0.146128035678238,1.07918124604762,0.857332496431268,-0.33097460987483,-1.7925782075448,-1.05680687417527,0.760939300449265,0.541953474458236,-1.05658758392466,-1.45061657365367,1.53302156682978,1.11660902185983,1.24539421254572,0.192876757079621,3.43049712594987,4.27232126681269,0.240207597001547,1.61909333062674,-0.000203499817527763,1.53676194238906,0
"United Kingdom",1999,1.54157924394658,1.2007852855851,1.69086953405255,1.55266821611219,1.55266821611219,1.8488257272135,0.642572152065311,0.702559523921923,0.204119982655925,1.06818586174616,0.832508912706236,-0.352633760513837,-1.786528640065,-1.03823276853075,0.779931690959417,0.507720976685614,-1.05754251075715,-1.46366631586606,1.51962633132683,1.09797528878236,1.22564552638139,0.215296443573364,3.45544874017028,4.23515529002991,0.263877122911517,1.60422605308447,0.00047409579006862,1.54110514815651,1
"United Kingdom",2000,1.54654266347813,1.20356320779788,1.71455462302578,1.55266821611219,1.55630250076729,1.85125852043743,0.669391680720413,0.708082065147574,0.230448921378274,1.05690485133647,0.826074802700826,-0.397283780059996,-1.77151707843659,-1.02235373885722,0.773778005553702,0.503518312724075,-1.04768424154639,-1.42232668692941,1.45412100625869,1.07110390148674,1.22317736395946,0.21125139749296,3.46157577450807,4.23412113100871,0.258397927518191,1.57170883180869,0.00324210115260793,1.54330056232552,1
"United Kingdom",2001,1.54406804435028,1.19852220820339,1.71566409270267,1.56584781867352,1.55509444857832,1.85385024905478,0.701984705338096,0.731229165100756,0.255272505103306,1.07188200730613,0.826074802700826,-0.531317973347811,-1.7652506506045,-1.01065807998493,0.777281740521863,0.496098992132571,-1.03733004717925,-1.35655718029642,1.37101547522815,1.04838599379286,1.20875773732089,0.209254896136787,3.48864856415013,4.21693094470988,0.25293847477762,1.53907609879278,0.00251362731444906,1.54155441703583,1
"United Kingdom",2002,1.53529412004277,1.19737068572364,1.70389067131249,1.57863920996807,1.56229286445647,1.85369821177617,0.746607860513709,0.752475345921075,0.301029995663981,1.07188200730613,0.832508912706236,-0.48926832678018,-1.76357264817878,-1.02890993640914,0.782492894387221,0.412964271996663,-1.03436140542407,-1.34128475025008,1.38006120708636,1.06426472787895,1.19894797830858,0.210960255416812,3.52377530482809,4.22482327773734,0.252930371735448,1.54032947479087,-0.00157295487936033,1.53686707492213,0
"United Kingdom",2003,1.53019969820308,1.19612909565866,1.69582917895954,1.59217675739587,1.6222140229663,1.8544578664773,0.733420034399435,0.766209045910978,0.322219294733919,1.07918124604762,0.863322860120456,-0.469582859438284,-1.7850623772255,-1.05177445701244,0.794142607577804,0.394276526767821,-1.03360294017326,-1.42599883006769,1.49982914519482,1.08711717116719,1.194887841264,0.201260532250792,3.56087347794174,4.25484442307204,0.240483762912792,1.55509444857832,-0.00220551244696323,1.53240521065005,0
"United Kingdom",2004,1.52762990087134,1.19770305282505,1.69602988473195,1.60530504614111,1.6159500516564,1.8555191556678,0.736527011839396,0.792068369865856,0.342422680822206,1.08635983067475,0.8750612633917,-0.512968621772423,-1.78936994216274,-1.04274909866844,0.795823364221138,0.416973172603036,-1.04429637003891,-1.49620521123667,1.56016663544005,1.08893909860079,1.17865148904018,0.188168858586696,3.58254763016733,4.22257509885409,0.2217855053642,1.58883172559421,-0.0023499829393082,1.52997988381065,0
"United Kingdom",2005,1.53019969820308,1.19467113278344,1.71712822631673,1.61909333062674,1.6232492903979,1.85597320116854,0.748038325716853,0.801077041739007,0.342422680822206,1.08278537031645,0.863322860120456,-0.513776548611829,-1.78974611973389,-1.03086099134577,0.781588227860337,0.481299273332856,-1.06627134515372,-1.51115751013833,1.55779332898081,1.09917753590876,1.18841616055611,0.193458542609211,3.61526935654546,4.29644452808191,0.229909258434419,1.60314437262018,0.000698314509496078,1.52950138369359,1
"United Kingdom",2006,1.53019969820308,1.19500167261717,1.74847475528132,1.61384182187607,1.6222140229663,1.85491302230786,0.762993980959795,0.813501099022869,0.361727836017593,1.07188200730613,0.845098040014257,-0.496353058715375,-1.78651090396599,-1.02522410946382,0.780231600233992,0.55497345833324,-1.0666708347481,-1.51155700858315,1.54968468802846,1.09357665664565,1.20795903821376,0.199439760561088,3.62079300678419,4.37376963804614,0.240915061348954,1.61278385671974,0.00134497749524254,1.52885472070784,1
