idem;year;debt_g;Gov_debt;Unempl_rate;Wages;HICP;Net_mig;Gini_net;Gini_market;Net_len_wi;Quantiles;le_male;le_female;Deciles;Health_exp;Education_exp;Social_prot_ex_pen;Social_prot;Family;Unemp_tra;Corporate_ta;pro_imp_tx;ind_tx;property_tx;PIT;cit_total;Property_taxes;VAT;trade;pop_gro;Trade;TOT;GDP;GDP_pc;Secondary_ed;Tertiary_ed;td_male;td_female;leavers;Gov_ex;Deficit;Soc_payable;Soc_kind;employ_rate;arp_mid;mrp_all;insaccess;goveff;regqua;ruleoflaw;voice;instdepth;ins_effic;RD_gdp;res_1mill;sav_gdp;Savings_percapit;ICT;gi_trend;ed_trend;he_trend;soc_trend;kind_trend;prt_trend;indt_trend;pit_trend;gi_cycle;ed_cycle;he_cycle;soc_cycle;kind_cycle;prt_cycle;indt_cycle;pit_cycle;gi_bb;ed_bb;he_bb;soc_bb;kind_bb;prt_bb;indt_bb;pit_bb;gdppc_gro;gdp_gro;insde_d;tot_d;debt_d;redis;pi_m;pi_a;rd;rd1;dtrade;lgini;lgdpg;leduc;lkind;lpay;mdiff1;iptw;dr1
Slovenia;1990;B;NA;NA;NA;NA;0.251071787;1.344392274;1.57054294;1.031743651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;1.97529867;4.350987241;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.495428648;3.454826735;NA;1.349078409;0.788975532;0.814815618;1.199775625;0.307513555;-3.778041426;0.906742798;-1.533614067;-0.004686135;-7.27E-05;-3.40E-05;-0.001482894;-0.008440606;0.041595677;-0.001671681;0.022643459;0;0;0;0;0;1;0;1;NA;NA;NA;NA;NA;0.57054294;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Slovenia;1991;B;NA;NA;NA;NA;0.10720997;1.356025857;1.575187845;1.031743651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;0.000126765;NA;1.951457718;4.330823319;0.702606287;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.801964428;NA;NA;-0.355684475;NA;NA;NA;NA;-0.726197761;-0.595253057;NA;NA;1.451116823;3.272875156;NA;1.355891146;0.788869064;0.814912936;1.198534673;0.300773157;-3.757202009;0.907055392;-1.524676663;0.000134711;3.38E-05;-0.000131295;-0.000241942;-0.001700207;0.02075626;-0.001984275;0.013706056;1;1;0;0;0;1;0;1;NA;1.292402211;NA;2.000882169;NA;0.575187845;NA;NA;NA;NA;NA;1.344392274;NA;NA;NA;NA;NA;NA;NA
Slovenia;1992;B;NA;NA;NA;NA;0.155336037;1.36361198;1.579783597;1.031743651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;-2.417795431;NA;NA;-1.677298927;-0.000204678;NA;1.954153497;4.318415847;0.713519103;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.800903245;NA;NA;-0.355684475;NA;NA;NA;NA;-0.785433477;-0.595253057;NA;NA;1.426292604;3.243330048;NA;1.361954101;0.788750964;0.815004819;1.197056457;0.292682261;-3.729707284;0.907100518;-1.512116306;0.001657879;0.000151867;-0.000223177;0.001236274;0.006390688;-0.006738465;-0.002029401;-0.060581085;1;1;0;1;1;0;0;0;-2.399240708;1.296501025;0.373140208;2.053852168;NA;0.579783597;NA;NA;NA;NA;NA;1.356025857;1.292402211;NA;NA;NA;NA;NA;NA
Slovenia;1993;B;NA;NA;NA;NA;0;1.372912003;1.584331224;1.031743651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;-2.445690454;NA;NA;-1.559958028;-0.000180149;NA;1.979310857;4.332861035;0.763498374;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.799839464;NA;NA;-0.322660898;NA;NA;NA;NA;-0.807646724;-0.451661248;NA;NA;1.355810184;3.179084394;NA;1.366539047;0.788615003;0.815064822;1.195065005;0.281618339;-3.685580941;0.906293222;-1.490117073;0.006372956;0.000287828;-0.00028318;0.003227726;0.017454611;-0.050864808;-0.001222105;-0.022736292;1;1;0;1;1;0;0;0;-2.665093491;1.305701646;0.283128276;2.074415556;NA;0.584331224;NA;NA;NA;NA;NA;1.36361198;1.296501025;NA;NA;NA;NA;NA;NA
Slovenia;1994;B;NA;NA;NA;NA;0.021189299;1.369215857;1.582063363;1.031743651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;-2.159876623;NA;NA;-1.527756909;-6.14E-05;NA;1.990466396;4.363084302;0.813138463;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.79877307;NA;NA;-0.300513826;NA;NA;NA;NA;-0.785669862;-0.329978582;NA;NA;1.40308451;3.281878584;NA;1.369183016;0.788479249;0.815030793;1.192482146;0.26698137;-3.615924824;0.903723847;-1.462556015;3.28E-05;0.000423583;-0.000249152;0.005810585;0.03209158;-0.120520925;0.00134727;0.006257338;1;1;0;1;1;0;1;1;-3.438193958;1.309110778;0.227311009;2.03251744;NA;0.582063363;NA;NA;NA;NA;NA;1.372912003;1.305701646;NA;NA;NA;NA;NA;NA
Slovenia;1995;B;1.26245109;NA;3.986820981;NA;0.123851641;1.369215857;1.580924976;1.031743651;NA;NA;NA;NA;NA;NA;0.785329835;1.240549248;NA;NA;-0.2915791;1.179974012;NA;-0.2915791;;-2.292922767;-3.368566608;NA;-1.527922117;-4.66E-05;1.970641116;2.00059159;4.357871603;0.914694259;NA;NA;NA;NA;NA;1.716837723;0.897627091;1.184691431;0.230448921;1.797704051;NA;NA;-0.299980605;NA;NA;NA;NA;-0.761379006;-0.298866821;NA;NA;1.365943505;3.396561477;NA;1.370442715;0.788407824;0.814795273;1.189746147;0.250964071;-3.519979147;0.898287199;-1.43694799;-0.001226857;0.000495007;-1.36E-05;-0.005054716;-0.02051515;0.151412539;0.006783918;0.029069949;0;1;0;0;0;1;1;1;-4.89503766;1.295796124;0.224715514;2.019848021;NA;0.580924976;NA;NA;NA;NA;NA;1.369215857;1.309110778;NA;NA;NA;NA;NA;NA
Slovenia;1996;B;1.334453751;0.838849091;3.989774527;NA;0.117271296;1.371067862;1.579783597;1.031743651;NA;NA;NA;NA;NA;NA;0.792391689;1.238046103;NA;NA;-0.050122296;1.186151599;NA;-0.050122296;;-2.05084426;-3.559424224;NA;-1.58269521;0.000127001;1.971404773;2.00748415;4.384272212;0.930248402;1.748962861;1.127104798;NA;NA;NA;1.643452676;1.176091259;1.178976947;0.204119983;1.796632394;NA;NA;-0.260166214;-0.05173584;0.014739054;0.019256752;0.119911665;-0.751492595;-0.223345836;0.102546896;3.353609814;1.377658834;3.411689824;NA;1.370880102;0.788532623;0.814210935;1.188224967;0.240893814;-3.416267472;0.889093647;-1.419806682;0.00018776;0.000370208;0.000570706;-0.009248019;-0.036773832;-0.143156752;0.01597747;0.01878636;1;1;1;0;0;0;1;1;-10.90487458;1.305669999;0.171954378;2.006297244;5.084580721;0.579783597;NA;NA;4.620130186;0.141274637;0.000763658;1.369215857;1.295796124;NA;0.230448921;1.184691431;NA;NA;NA
Slovenia;1997;B;1.344392274;0.832508913;3.965667271;NA;0.158362492;1.369215857;1.5774918;1.031743651;NA;NA;NA;NA;NA;NA;0.806179974;1.243038049;NA;NA;0.001733713;1.175036765;NA;0.001733713;0.044318089;-1.998377217;-3.617946103;NA;-1.755936377;-0.00014978;1.983743902;2.009023642;4.418273774;0.964890102;1.753583059;1.117271296;NA;NA;NA;1.645422269;1.139879086;1.190331698;0.230448921;1.79594508;-1.353320874;-1.164847385;-0.266269833;-0.076962902;0.017250064;0.053571415;0.103744397;-0.767251949;-0.211980546;0.095960477;3.306144763;1.398974273;3.418296879;NA;1.370860842;0.789064743;0.813128275;1.188477812;0.240815545;-3.299087355;0.876338988;-1.412994582;-0.001644984;-0.000161912;0.001653366;0.001853886;-0.010366624;-0.318858748;0.028732129;0.019184945;0;0;1;1;0;0;1;1;-13.83323291;1.30553144;0.173279329;1.994099503;4.019665706;0.5774918;1.623575511;1.886271676;4.625211464;0.134246238;0.012339129;1.371067862;1.305669999;NA;0.204119983;1.178976947;NA;NA;NA
Slovenia;1998;B;1.357934847;0.880813592;3.985129957;NA;0.127104798;1.371067862;1.579783597;1.040732846;NA;NA;NA;NA;NA;NA;0.806179974;1.243038049;NA;NA;-0.010550182;1.193842876;NA;-0.010550182;0.034183301;-2.01111436;-2.838834946;NA;-1.892643305;-0.000147485;1.985763262;2.013005628;4.43946912;0.999145772;1.764922985;1.158362492;NA;NA;NA;1.653212514;1.139879086;1.190331698;0.255272505;1.793704166;-1.338087978;-1.167811806;-0.224730232;-0.103746203;0.01974659;0.085372251;0.086951886;-0.740561831;-0.179572314;0.116066199;3.333668819;1.406606366;3.454883864;NA;1.370780639;0.790274513;0.8114891;1.189584204;0.248890397;-3.18564143;0.862775414;-1.415368366;0.000287224;-0.001371682;0.003292542;0.000747494;0.006382108;0.346806484;0.042295703;0.010549416;1;0;1;1;1;1;1;1;-28.45766643;1.298745921;0.148164353;1.995003432;3.94298871;0.579783597;1.640564156;1.879771348;4.689159782;0.163259454;0.00201936;1.369215857;1.30553144;NA;0.230448921;1.190331698;NA;NA;NA
Slovenia;1999;B;1.374748346;0.875061263;3.98538156;NA;0.164038481;1.369215857;1.580924976;1.006389018;NA;NA;NA;NA;0.803908628;0.790748666;0.806179974;1.243038049;0.241359975;0.010969786;0.056142262;1.209664784;0.668135578;0.056142262;0.034617712;-1.944299383;-2.917749789;-1.329321051;-1.957042527;0.00010268;1.966747464;2.01398759;4.470691207;1.029420306;1.767897616;1.187520721;NA;NA;NA;1.660865478;1.117271296;1.190331698;0.255272505;1.793790385;-1.363184253;-1.18734729;-0.18978221;-0.120729468;-0.067798786;0.045909384;0.064801856;-0.734640772;-0.170051811;0.126501553;3.347773542;1.394259513;3.453170537;NA;1.370772;0.792406356;0.809499754;1.190920288;0.261620844;-3.144149735;0.855752255;-1.422715115;-0.001556143;-0.00165769;-0.005591126;-0.00058859;-0.006348339;0.226399946;-0.187616677;-0.026556524;0;0;0;0;0;1;0;0;-1205.088163;1.299820132;0.144163956;1.988130702;3.840778168;0.580924976;1.720788752;1.975624276;4.667665108;0.176375994;-0.019015798;1.371067862;1.298745921;NA;0.255272505;1.190331698;NA;NA;NA
Slovenia;2000;B;1.413299764;0.851258349;3.948295573;NA;0.161443379;1.371067862;1.584331224;0.972873671;NA;NA;NA;NA;0.801542151;0.786648413;0.812913357;1.250420002;0.29427216;-0.064677931;0.057285644;1.189443515;0.92729353;0.057285644;0.044509093;-1.94157462;-3.247990083;-1.06855567;-2.077025843;0.000163559;2.015691314;2.000242082;4.496696948;1.041063286;1.773786445;1.201397124;1.139879086;1.380211242;NA;1.663700925;1.096910013;1.193124598;0.278753601;1.798305282;-1.351491671;-1.163145053;-0.199458692;-0.13840396;-0.177565012;0.002498921;0.041461122;-0.715022788;-0.170658408;0.132355762;3.338734721;1.401829766;3.410485436;0.43069722;1.371013389;0.795485226;0.807893391;1.191981806;0.276530497;-3.187343267;0.869386158;-1.429134006;5.45E-05;-0.008836813;-0.00635124;0.001142792;0.002223104;-0.060646816;0.057907372;-0.016857125;1;0;0;1;1;0;1;0;35.38587602;1.295620002;0.145855429;1.972649469;3.771330225;0.584331224;1.681897431;1.954244971;4.680337714;0.185540247;0.04894385;1.369215857;1.299820132;0.790748666;0.255272505;1.190331698;NA;NA;NA
Slovenia;2001;B;1.416640507;0.763427994;3.965253456;NA;0.149219113;1.371067862;1.587710965;0.967753843;NA;0.908485019;0.681241237;NA;0.813164326;0.807352249;0.806179974;1.247973266;0.274888292;-0.078809656;0.09131516;1.182750726;0.909706527;0.09131516;0.044881683;-1.908582206;-3.080917949;-1.087231232;-2.251151657;6.10E-05;2.019277071;2.007667001;4.515761416;1.067127791;1.788168371;1.158362492;1.075546961;1.399673721;-0.227243782;1.672097858;1.086359831;1.193124598;0.301029996;1.804820679;-1.346569434;-1.161062157;-0.146075009;-0.090156942;-0.116517985;-0.008198467;0.045077535;-0.69380465;-0.155404001;0.166646171;3.354720835;1.408809897;3.42916121;0.389763009;1.371434285;0.799270848;0.806508583;1.192170328;0.290127232;-3.291729032;0.887775097;-1.43297326;-0.000366423;0.008081401;0.006655743;0.000954271;0.010902763;0.210811083;0.021931429;-0.005205052;0;1;1;1;1;1;1;0;25.98739391;1.291436314;0.132749229;2.007181098;3.427634445;0.587710965;1.669814413;1.936606956;4.726163913;0.234772775;0.003585757;1.371067862;1.295620002;0.786648413;0.278753601;1.193124598;NA;NA;NA
Slovenia;2002;B;1.436162647;0.785329835;4.010787416;0.968482949;0.181843588;1.372912003;1.591064607;1.010159976;NA;0.832508913;0.505149978;NA;0.808383493;0.805028598;0.792391689;1.247973266;0.289154754;-0.13471071;0.186391216;1.19107391;0.923668195;0.186391216;0.045224458;-1.812270478;-3.334824966;-1.072512024;-2.261958834;0.000127349;2.014214447;2.015841852;4.540111522;1.097510661;1.790988475;1.184691431;1.11058971;1.463892989;-0.327358934;1.660865478;1.136720567;1.193124598;0.322219295;1.802431626;-1.345697313;-1.161363687;-0.138540584;-0.046737903;-0.063004058;-0.019166017;0.048664081;-0.682437147;-0.155075068;0.157982318;3.368448914;1.42219054;3.49323095;0.394665878;1.371972886;0.802109055;0.804167702;1.191070268;0.299274623;-3.443517529;0.90428223;-1.435278236;0.000939117;0.002919543;0.004215791;0.00205433;0.022944672;0.108692563;0.019385965;-0.002830518;1;1;1;1;1;1;1;0;16.34957221;1.291359391;0.134217181;2.000503986;3.447006764;0.591064607;1.670167285;1.935259087;4.790576181;0.224680958;-0.005062625;1.371067862;1.291436314;0.807352249;0.301029996;1.193124598;NA;NA;NA
Slovenia;2003;B;1.426511261;0.819543936;4.10558171;0.875061263;0.139879086;1.372912003;1.59439255;0.997692118;NA;0.819543936;0.380211242;NA;0.803592829;0.800676342;0.799340549;1.245512668;0.299655747;-0.159220267;0.231214648;1.194742679;0.921110903;0.231214648;0.044893863;-1.767904483;-4.249194118;-1.075083917;-2.273308709;3.64E-05;2.009061755;2.018533198;4.552884093;1.118866962;1.781036939;1.247973266;1.230448921;1.491361694;-0.439332694;1.660865478;1.130333768;1.193124598;0.301029996;1.796400858;-1.360433845;-1.177305074;-0.139337865;0.030183205;-0.061769575;-0.022487081;0.035429801;-0.655521993;-0.159577384;0.095267013;3.278530723;1.419039658;3.590737946;0.33453966;1.372508758;0.803638704;0.800758043;1.188418727;0.302580685;-3.595189481;0.91577974;-1.437927104;0.000403245;-0.002962362;0.002834786;0.004705871;-0.001550689;-0.654004637;0.005331163;-0.000159036;1;0;1;1;0;0;1;0;11.47430394;1.286084934;0.138153258;1.987054574;3.270594745;0.59439255;1.693066109;1.956421056;4.652365117;0.13518767;-0.005152692;1.372912003;1.291359391;0.805028598;0.322219295;1.193124598;NA;NA;NA
Slovenia;2004;B;1.428134794;0.785329835;4.169794891;0.740362689;0.161368002;1.372912003;1.597695186;0.999282822;NA;0.77815125;0.397940009;NA;0.8009748;0.805261851;0.799340549;1.243038049;0.296280171;-0.186096637;0.276461804;1.188165687;0.921833755;0.276461804;0.044438037;-1.722936619;-3.371496426;-1.077197661;-2.777846402;7.97E-06;2.04679594;2.013502798;4.584785074;1.141918308;1.782472624;1.278753601;1.257678575;1.511883361;-0.380211242;1.656098202;1.149219113;1.190331698;0.301029996;1.81474688;-1.360890196;-1.189770148;-0.076321173;-0.012862108;-0.064977547;-0.036114991;0.039382168;-0.608491428;-0.128776272;0.136105145;3.306403522;1.436967699;3.673332079;0.40589174;1.37307173;0.803965781;0.796841424;1.184281496;0.302324581;-3.681834803;0.922241566;-1.443250915;-0.000159727;0.00129607;0.004133376;0.006050203;-0.001294585;0.310338377;-0.000407811;0.006773316;0;1;1;1;0;1;0;1;9.606692107;1.290440373;0.111054488;1.976865165;3.348410519;0.597695186;1.709078167;1.954888282;4.751195063;0.195578697;0.037734185;1.372912003;1.286084934;0.800676342;0.301029996;1.193124598;NA;NA;NA
Slovenia;2005;B;1.419955748;0.826074803;4.193235942;0.633468456;0.133538908;1.378397901;1.599883072;1.007320953;-0.028587023;0.812913357;0.505149978;0.295251763;0.795567948;0.820412674;0.819543936;1.247973266;0.289813405;-0.193603196;0.434249452;1.186714364;0.927297514;0.434249452;0.062100757;-1.564001417;-3.965515669;-1.07190421;NA;0.000141721;2.078447684;2.004151333;4.608144521;1.163019669;1.778874472;1.305351369;1.28780173;1.478566496;-0.307763378;1.652246341;1.170261715;1.187520721;0.301029996;1.8192148;-1.145059697;-1.071203845;-0.068499558;-0.03641736;-0.078909756;-0.067670111;0.030032012;-0.562555376;-0.11480437;0.149923884;3.420469725;1.444371066;3.702023456;0.362956022;1.373756146;0.802722293;0.793433229;1.179477305;0.300537364;-3.743184149;0.924494634;-1.453606166;0.004641755;0.017690381;0.002134719;0.008043416;0.000492632;-0.222331519;0.00280288;0.002020522;1;1;1;1;1;0;1;1;8.19499392;1.285473027;0.101706931;1.977450223;3.316609087;0.599883072;1.554944123;1.662152218;4.940427504;0.21654572;0.031651745;1.372912003;1.290440373;0.805261851;0.301029996;1.190331698;NA;NA;NA
Slovenia;2006;B;1.414973348;0.785329835;4.226695259;0.633468456;0.201397124;1.374748346;1.598790507;0.963702848;-0.019311117;0.851258349;0.602059991;0.282781223;0.793722542;0.801833057;0.77815125;1.23299611;0.279793221;-0.366253737;0.46478752;1.171472651;0.923813673;0.46478752;0.063016492;-1.534105139;NA;-1.076334767;NA;0.000254467;2.112063879;2.00180399;4.630401633;1.195249661;1.779596491;1.330413773;1.322219295;1.556302501;-0.249198357;1.645422269;1.173186268;1.176091259;0.301029996;1.82314806;-1.144938923;-1.071083091;-0.067787892;-0.006975006;-0.108111754;-0.057641489;0.02751697;-0.501302811;-0.116801823;0.185516657;3.466117881;1.480633754;3.774503584;0.396818885;1.374630799;0.799747618;0.792210186;1.175792919;0.299042951;-3.769314036;0.923300618;-1.470265623;0.000117548;0.002085439;0.001512356;0.00029834;0.001987044;0.032868287;0.000513055;0.031028313;1;1;1;1;1;1;1;1;7.331935259;1.283319337;0.104773381;1.99352819;3.369339158;0.598790507;1.541542746;1.647838816;5.132051129;0.274682225;0.033616194;1.378397901;1.285473027;0.820412674;0.301029996;1.187520721;NA;NA;NA
Slovenia;2007;B;1.357934847;0.698970004;4.30660943;0.748188027;0.198657087;1.371067862;1.598790507;0.937372434;-0.030558339;0.763427994;0.342422681;0.273541066;0.766960029;0.771625387;0.755874856;1.212187604;0.254278337;-0.458530995;0.501880494;1.159041941;0.919871363;0.501880494;0.065306356;-1.497191535;NA;-1.080202693;NA;0.000372583;2.135107085;2.005742106;4.661156111;1.23987232;1.77524626;1.346352974;1.336459734;1.613841822;-0.421005313;1.625312451;1.204119983;1.149219113;0.278753601;1.8309093;-1.126796164;-1.052940292;-0.049949625;-0.027439669;-0.096430637;-0.052758022;0.023802394;-0.433267683;-0.086419567;0.153455089;3.492226572;1.501300078;3.877651557;0.38477442;1.376507157;0.797711594;0.795190572;1.176302048;0.299744085;-3.785874023;0.919869655;-1.494178769;-0.005439294;-0.026086207;-0.028230543;-0.027082935;-0.020990484;0.049428273;1.71E-06;-0.037512481;0;0;0;0;0;1;1;0;6.350189364;1.283922988;0.077381291;2.002130283;3.272342317;0.598790507;1.612779432;1.725903825;5.242880024;0.230382137;0.023043206;1.374748346;1.283319337;0.801833057;0.301029996;1.176091259;NA;NA;NA
Slovenia;2008;B;1.338456494;0.653212514;4.379812956;0.86332286;0.443851116;1.372912003;1.598790507;0.864249951;-0.033017875;0.857332496;0.414973348;0.282846305;0.7833512;0.782067812;0.755874856;1.217483944;0.275748161;-0.503313751;0.390935107;1.144000226;0.921449976;0.390935107;0.064105027;-1.608838537;NA;-1.07937023;NA;0.000109843;2.127572395;2.00020017;4.674784834;1.273158979;1.773786445;1.354108439;1.385606274;1.584331224;-0.442359148;1.64246452;1.167317335;1.158362492;0.278753601;1.836165816;-1.12483247;-1.050976616;-0.043570219;0.075629461;-0.080700944;-0.007153838;0.002706264;-0.454423842;-0.097831261;0.211024377;3.541071816;1.488278718;3.92734818;0.397709555;1.380215499;0.799617732;0.804634646;1.184126135;0.304861431;-3.813254741;0.91549397;-1.521330557;-0.007303496;-0.01754992;-0.021283446;-0.025763643;-0.02610783;0.076808992;0.005956006;0.039237164;0;0;0;0;0;1;1;1;5.307652755;1.276860284;0.090049245;1.988780383;3.739385826;0.598790507;1.557645499;1.667106773;5.270101823;0.314063089;-0.007534689;1.371067862;1.283922988;0.771625387;0.278753601;1.149219113;NA;NA;NA
Slovenia;2009;B;1.539076099;0.77815125;4.352087928;0.431363764;0.535814725;1.385606274;1.606381365;0.888303079;-0.047409017;0.857332496;0.505149978;0.252438011;0.834341322;0.81712295;0.819543936;1.264817823;0.367627718;-0.206699807;0.255995727;1.132601674;0.89666387;0.255995727;0.064770676;-1.745103662;NA;-1.102639255;NA;0.000667746;2.051602168;2.014969715;4.630698538;1.249383535;1.77815125;1.367355921;1.390935107;1.59439255;-0.352182518;1.683047038;1.008600172;1.206825876;0.342422681;1.829464593;-1.123894097;-1.050038253;-0.037360514;0.065857222;-0.0381364;0.024335598;0.020055771;-0.411552952;-0.105131879;0.259185192;3.563613934;1.395466185;3.788061683;0.340222989;1.385715816;0.804295746;0.818285778;1.198053357;0.313257179;-3.8639383;0.911466061;-1.553707938;-0.000109543;0.012827204;0.016055544;0.008772519;0.029165502;0.127492551;-0.01480219;0.011270211;0;1;1;1;1;1;0;1;4.573832934;1.260127803;0.09576324;2.014566459;4.547338071;0.606381365;1.619618617;1.733536657;4.972902741;0.361684171;-0.075970227;1.372912003;1.276860284;0.782067812;0.278753601;1.158362492;NA;NA;NA
Slovenia;2010;B;1.584331224;0.86923172;4.335594286;0.591064607;0.389759759;1.394451681;1.612783857;0.903632516;-0.012205925;0.806179974;0.51851394;0.295082036;0.843766592;0.813630443;0.84509804;1.283301229;0.377779748;-0.139546177;0.265525335;1.148267474;0.906937559;0.265525335;0.082138189;-1.73590819;NA;-1.094202784;NA;0.000233006;2.104286751;1.997241908;4.63975963;1.249166793;1.77524626;1.374748346;1.421603927;1.643452676;-0.287666034;1.692846919;1.021189299;1.225309282;0.322219295;1.820857989;-1.123556669;-1.049700821;-0.039100719;0.013834361;-0.123904393;-0.007764164;0.016670918;-0.39477577;-0.124430358;0.313367283;3.576319899;1.369583302;3.740827496;0.395707061;1.391799541;0.807767366;0.830481986;1.212749704;0.319616267;-3.93811737;0.910031386;-1.587019915;0.002652139;0.005863077;0.013284606;0.012559577;0.002603028;0.201671621;-0.003093827;-0.029355651;1;1;1;1;1;1;0;0;5.009018706;1.27792478;0.112593221;1.967784732;2.938975087;0.612783857;1.696710759;1.816089546;4.898068015;0.429182598;0.052684583;1.385606274;1.260127803;0.81712295;0.342422681;1.206825876;NA;NA;NA
Slovenia;2011;B;1.668385917;0.919078092;4.354352421;0.591064607;0.260653966;1.396199347;1.617000341;0.848460081;-0.009666564;0.755874856;0.397940009;0.311568333;0.848641485;0.808461309;0.857332496;1.292256071;0.386776875;-0.005166153;0.218797998;1.146893967;0.90944301;0.218797998;0.081177672;-1.782991113;-4.348524064;-1.092495129;NA;0.000108537;2.142740706;1.991253797;4.651417392;1.256533504;1.773786445;1.399673721;1.46834733;1.674861141;-0.357934847;1.698970004;0.973127854;1.235528447;0.342422681;1.808885867;-1.133362857;-1.059507;-0.037656186;-0.004534034;-0.164121313;0.016447009;0.021882814;-0.415786792;-0.142728682;0.38445736;3.631171202;1.359957574;3.759547069;0.372792199;1.397240579;0.808106674;0.838130177;1.224284773;0.323290111;-4.015585814;0.911067054;-1.615172258;-0.001041232;0.000354635;0.010511307;0.011243674;0.01913257;-0.33293825;-0.001624044;0.006040952;0;1;1;1;1;0;0;1;5.042941265;1.277946311;0.126934213;1.996761048;2.855205827;0.617000341;1.704885883;1.823729654;4.938238778;0.522845698;0.038453955;1.394451681;1.27792478;0.813630443;0.322219295;1.225309282;NA;NA;NA
Slovenia;2012;B;1.731588765;0.954242509;4.307955762;0.662757832;0.331571886;1.408239965;1.625312451;1.040095763;-5.18E-05;0.73239376;0.505149978;0.300504374;0.851737627;0.809735246;0.832508913;1.290034611;0.359489129;-0.049557122;0.093421685;1.161337844;0.904219414;0.093421685;0.08246756;-1.909771561;-4.61044219;-1.098584834;NA;0.000126124;2.153270737;1.986625142;4.654802399;1.246161404;1.767155866;1.421603927;1.469822016;1.695481676;-0.227243782;1.686636269;1.079181246;1.235528447;0.322219295;1.806688615;-1.135049517;-1.061193692;-0.043933243;0.012656275;-0.207440665;-0.004214584;-0.004206533;-0.419508392;-0.131875611;0.410471855;3.635200533;1.345530817;3.700466706;0.323133053;1.401237176;0.804325842;0.840262794;1.23073769;0.324046613;-4.043870034;0.913955163;-1.636767641;0.00700279;0.005409404;0.011474833;0.004790757;-0.001827318;-0.566572156;-0.009735749;0.028208516;1;1;1;1;0;0;0;1;4.85769454;1.274793292;0.115404131;2.004153878;2.590702051;0.625312451;1.706992797;1.825794258;4.891274343;0.55230253;0.010530031;1.396199347;1.277946311;0.808461309;0.342422681;1.235528447;NA;NA;NA
Slovenia;2013;B;1.851258349;1.012837225;4.312974524;0.568201724;0.324326488;1.404833717;1.624282096;0;0.009946514;0.698970004;0.414973348;0.33113717;0.839062849;0.816191445;0.832508913;1.292256071;0.335175645;-0.045829912;0.08170727;1.178866259;0.92835734;0.08170727;0.083615093;-1.925028671;-3.426803479;-1.077706005;NA;9.53E-05;2.160641401;1.99012957;4.656759781;1.247976701;1.760422483;1.445604203;1.492760389;1.695481676;-0.283996656;1.780317312;0;1.238046103;0.322219295;1.801232154;-1.212407383;-1.138551535;-0.068599618;0.005204694;-0.206149289;-0.009461812;-0.004362892;-0.464138313;-0.206174881;0.411636539;3.62534616;1.384948105;3.755953171;0.274817006;1.402820982;0.795493786;0.837594089;1.23198657;0.324714887;-4.023766553;0.917817959;-1.649442185;0.002012734;0.020697659;0.00146876;0.006059533;-0.002495592;0.596963075;0.010539381;-0.05620699;1;1;1;1;0;1;1;0;5.069749691;1.274148168;0.182153303;2.017108105;2.530463065;0.624282096;1.941969486;2.067941652;5.020916294;0.570095244;0.007370664;1.408239965;1.274793292;0.809735246;0.322219295;1.235528447;NA;NA;NA
Slovenia;2014;B;1.907948522;0.995635195;4.321329113;0.342422681;0.308271813;1.403120521;1.62324929;1.018575683;0.027030102;0.77815125;0.431363764;0.354987074;0.815677533;0.780096608;0.792391689;1.274157849;0.323557594;-0.141366023;0.15136985;1.174859499;0.926927218;0.15136985;0.082439567;-1.852392428;-3.91528422;-1.0761149;NA;8.38E-05;2.162348999;1.994534986;4.671501819;1.261337109;1.756636108;1.456366033;1.477121255;1.72916479;-0.346787486;1.699837726;1.029383778;1.220108088;0.278753601;1.805500858;-1.178866991;-1.105011179;-0.095416466;0.003676253;-0.178776359;-0.010635721;-0.026065668;-0.497518237;-0.124660672;0.374277147;3.617740481;1.417102192;3.801185268;0.334731516;1.402144096;0.781544927;0.832674287;1.228676051;0.327831674;-4.04672344;0.920219974;-1.64631865;0.000976426;-0.001448319;-0.016996754;-0.008567963;-0.049078073;0.13143922;0.006707244;-0.037623377;1;0;0;0;0;1;1;0;5.086514586;1.277497593;0.103352071;2.014418159;2.241327236;0.62324929;1.860774764;1.985143669;5.126707965;0.530388965;0.001707598;1.404833717;1.274148168;0.816191445;0.322219295;1.238046103;NA;NA;NA
